SourceFile,FileName,CreateDate
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170603_135539.MP4,CEBUS-01-R1_20170603_135539.MP4,03/06/2017_13:55:39
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170603_135652.MP4,CEBUS-01-R1_20170603_135652.MP4,03/06/2017_13:56:52
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170603_135832.MP4,CEBUS-01-R1_20170603_135832.MP4,03/06/2017_13:58:32
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170603_140050.MP4,CEBUS-01-R1_20170603_140050.MP4,03/06/2017_14:00:50
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170603_140825.MP4,CEBUS-01-R1_20170603_140825.MP4,03/06/2017_14:08:25
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170603_141316.MP4,CEBUS-01-R1_20170603_141316.MP4,03/06/2017_14:13:16
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170603_141422.MP4,CEBUS-01-R1_20170603_141422.MP4,03/06/2017_14:14:22
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170603_141529.MP4,CEBUS-01-R1_20170603_141529.MP4,03/06/2017_14:15:29
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170603_141838.MP4,CEBUS-01-R1_20170603_141838.MP4,03/06/2017_14:18:38
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170604_134117.MP4,CEBUS-01-R1_20170604_134117.MP4,04/06/2017_13:41:17
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170605_065650.MP4,CEBUS-01-R1_20170605_065650.MP4,05/06/2017_06:56:50
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170605_113233.MP4,CEBUS-01-R1_20170605_113233.MP4,05/06/2017_11:32:33
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170605_113431.MP4,CEBUS-01-R1_20170605_113431.MP4,05/06/2017_11:34:31
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170605_113509.MP4,CEBUS-01-R1_20170605_113509.MP4,05/06/2017_11:35:09
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170605_113612.MP4,CEBUS-01-R1_20170605_113612.MP4,05/06/2017_11:36:12
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170605_113659.MP4,CEBUS-01-R1_20170605_113659.MP4,05/06/2017_11:36:59
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170605_114149.MP4,CEBUS-01-R1_20170605_114149.MP4,05/06/2017_11:41:49
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170606_140717.MP4,CEBUS-01-R1_20170606_140717.MP4,06/06/2017_14:07:17
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170606_140758.MP4,CEBUS-01-R1_20170606_140758.MP4,06/06/2017_14:07:58
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170608_150506.MP4,CEBUS-01-R1_20170608_150506.MP4,08/06/2017_15:05:06
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170610_112611.MP4,CEBUS-01-R1_20170610_112611.MP4,10/06/2017_11:26:11
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170610_112706.MP4,CEBUS-01-R1_20170610_112706.MP4,10/06/2017_11:27:06
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170610_112825.MP4,CEBUS-01-R1_20170610_112825.MP4,10/06/2017_11:28:25
/Volumes/Coiba Image Data/renamed_data/R1/CEBUS-01-R1/video/CEBUS-01-R1_20170610_152152.MP4,CEBUS-01-R1_20170610_152152.MP4,10/06/2017_15:21:52
