Observation_ID,Array,Camera_Site,Camera_Site_Latitude,Camera_Site_Longitude,Count,Species_Name_Common,Species_Name_Latin,Animal_ID,Animal_Sex,Animal_Age,Behaviour,Animal_Recognizable,Animal_Notes,Image_Sequence_DateTime,Observation_Status,Observation_Timestamp,Observation_Person,Image_Sequence_ID,Card_Deployment_ID,Card_Deployment_Notes,Camera_ID,Camera_Deployment_ID,Camera_Deployment_Start,Camera_Deployment_End,Camera_Deployment_Duration,Camera_Deployment_Detection_Distance,Camera_Deployment_Notes,Image_Sequence_Year,Image_Sequence_Month,Image_Sequence_Week,Individual_ID,Individual_Activityme,Individual_Notes,View_Link,Group,Guild,PredPrey,Season,Capture type,Duration
7127,CT-CBA-1,Coiba-1-01,7.512444,-81.823194,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,86848,Unknown,Unknown,Traveling,0,WQ,42055.32101,Pending,42857.75203,Claudio Manuel,83745,2749,,CAM07,2701,42054.64583,42143.625,88.9375,6.4,,2015,2,7,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83745,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.166668333
7128,CT-CBA-1,Coiba-1-01,7.512444,-81.823194,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,86849,Unknown,Unknown,Traveling,0,WQ,42073.73539,Pending,42857.75308,Claudio Manuel,83760,2749,,CAM07,2701,42054.64583,42143.625,88.9375,6.4,,2015,3,10,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83760,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.5500055
7133,CT-CBA-1,Coiba-1-01,7.512444,-81.823194,3,Panamanian White-throated Capuchin,Cebus capucinus imitator,86861,Unknown,Unknown,Traveling,0,WQ 3/3 inds. B 1,42076.31186,Pending,42857.76892,Claudio Manuel,83763,2749,,CAM07,2701,42054.64583,42143.625,88.9375,6.4,,2015,3,10,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83763,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.433337667
7130,CT-CBA-1,Coiba-1-01,7.512444,-81.823194,5,Panamanian White-throated Capuchin,Cebus capucinus imitator,86851,Unknown,Unknown,Traveling,0,"WQ, B2",42092.57534,Pending,42857.76323,Claudio Manuel,83769,2749,,CAM07,2701,42054.64583,42143.625,88.9375,6.4,,2015,3,13,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83769,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.900009
7131,CT-CBA-1,Coiba-1-01,7.512444,-81.823194,4,Panamanian White-throated Capuchin,Cebus capucinus imitator,86856,Unknown,Unknown,Activity,0,"WQ, B1",42108.70022,Pending,42857.76395,Claudio Manuel,83800,2749,,CAM07,2701,42054.64583,42143.625,88.9375,6.4,,2015,4,15,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83800,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.8500085
7134,CT-CBA-1,Coiba-1-01,7.512444,-81.823194,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,86864,Unknown,Unknown,Activity,0,WQ,42108.70529,Pending,42857.77274,Claudio Manuel,83801,2749,,CAM07,2701,42054.64583,42143.625,88.9375,6.4,,2015,4,15,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83801,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,1.216678833
7135,CT-CBA-1,Coiba-1-01,7.512444,-81.823194,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,86866,Unknown,Unknown,Activity,0,"WQ, P.",42113.27013,Pending,42857.77588,Claudio Manuel,83817,2749,,CAM07,2701,42054.64583,42143.625,88.9375,6.4,,2015,4,16,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83817,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,1.716683834
7136,CT-CBA-1,Coiba-1-01,7.512444,-81.823194,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,86868,Unknown,Unknown,Activity,0,"WQ, C",42120.33096,Pending,42857.77663,Claudio Manuel,83823,2749,,CAM07,2701,42054.64583,42143.625,88.9375,6.4,,2015,4,17,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83823,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,0.800008
7137,CT-CBA-1,Coiba-1-01,7.512444,-81.823194,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,86869,Unknown,Unknown,Activity,0,"WQ, 1 is C.",42124.70179,Pending,42857.7777,Claudio Manuel,83834,2749,,CAM07,2701,42054.64583,42143.625,88.9375,6.4,,2015,4,17,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83834,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,0.083334167
7138,CT-CBA-1,Coiba-1-01,7.512444,-81.823194,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,86871,Unknown,Unknown,Traveling,0,"WQ, F.",42128.63255,Pending,42857.77824,Claudio Manuel,83846,2749,,CAM07,2701,42054.64583,42143.625,88.9375,6.4,,2015,5,18,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83846,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,0.316669833
7139,CT-CBA-1,Coiba-1-01,7.512444,-81.823194,3,Panamanian White-throated Capuchin,Cebus capucinus imitator,86872,Unknown,Unknown,Traveling,0,"1 is R, 1 WB with 1 B.",42130.3211,Pending,42857.78023,Claudio Manuel,83848,2749,,CAM07,2701,42054.64583,42143.625,88.9375,6.4,,2015,5,18,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83848,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,2.566692334
7624,CT-CBA-1,Coiba-1-01,7.512444,-81.823194,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87825,Unknown,Unknown,Activity,0,WQ,42130.33278,Pending,42866.81339,Claudio Manuel,83849,2749,,CAM07,2701,42054.64583,42143.625,88.9375,6.4,,2015,5,18,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83849,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,0.066667333
7625,CT-CBA-1,Coiba-1-01,7.512444,-81.823194,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87826,Unknown,Unknown,Traveling,0,NG,42130.33278,Pending,42866.81346,Claudio Manuel,83849,2749,,CAM07,2701,42054.64583,42143.625,88.9375,6.4,,2015,5,18,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83849,Mammals,Omnivores,Prey,Rainy,Arboreal Capture,0.066667333
7141,CT-CBA-1,Coiba-1-01,7.512444,-81.823194,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,86877,Unknown,Unknown,Activity,0,"WQ, C.",42130.34006,Pending,42857.78177,Claudio Manuel,83850,2749,,CAM07,2701,42054.64583,42143.625,88.9375,6.4,,2015,5,18,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83850,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,1.766684334
7142,CT-CBA-1,Coiba-1-01,7.512444,-81.823194,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,86878,Unknown,Unknown,Activity,0,"WQ, C",42130.3437,Pending,42857.78212,Claudio Manuel,83851,2749,,CAM07,2701,42054.64583,42143.625,88.9375,6.4,,2015,5,18,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83851,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,2.266689334
7143,CT-CBA-1,Coiba-1-01,7.512444,-81.823194,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,86879,Unknown,Unknown,Activity,0,"WQ, 1 is C & F.",42132.28131,Pending,42857.78332,Claudio Manuel,83856,2749,,CAM07,2701,42054.64583,42143.625,88.9375,6.4,,2015,5,18,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83856,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,0.966676333
7144,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,6,Panamanian White-throated Capuchin,Cebus capucinus imitator,86881,Unknown,Unknown,Traveling,0,"WQ, 1 R, 1 CJ",42057.54784,Pending,42857.79079,Claudio Manuel,83884,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,2,8,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83884,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,1.133344667
7145,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,86887,Unknown,Unknown,Traveling,0,"WQ, B1",42062.628,Pending,42857.79152,Claudio Manuel,83895,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,2,8,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83895,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.183335167
7148,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,86898,Unknown,Unknown,Traveling,0,"WQ, 1B",42062.628,Pending,42857.79593,Claudio Manuel,83895,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,2,8,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83895,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.183335167
7149,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,3,Panamanian White-throated Capuchin,Cebus capucinus imitator,86900,Unknown,Unknown,Traveling,0,"WQ, 1 is F",42064.7149,Pending,42857.91251,Claudio Manuel,83903,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,3,9,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83903,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.416670833
7147,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,6,Panamanian White-throated Capuchin,Cebus capucinus imitator,86892,Unknown,Unknown,Traveling,0,"WQ, 1 B",42064.71846,Pending,42857.79458,Claudio Manuel,83904,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,3,9,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83904,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,5.583389167
7150,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,5,Panamanian White-throated Capuchin,Cebus capucinus imitator,86903,Unknown,Unknown,Traveling,0,"4 WQ, 1B, 2F, 2R.",42070.68922,Pending,42857.915,Claudio Manuel,83916,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,3,9,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83916,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.600006
7151,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,6,Panamanian White-throated Capuchin,Cebus capucinus imitator,86908,Unknown,Unknown,Traveling,0,"5 QW, 1B, mom is blind",42074.28742,Pending,42857.91694,Claudio Manuel,83921,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,3,10,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83921,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,2.2500225
7152,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,4,Panamanian White-throated Capuchin,Cebus capucinus imitator,86914,Unknown,Unknown,Traveling,0,"3 WQ, 1B",42076.42297,Pending,42857.91856,Claudio Manuel,83927,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,3,10,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83927,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,2.383357167
7153,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,86918,Unknown,Unknown,Traveling,0,WQ,42087.71921,Pending,42857.9203,Claudio Manuel,83947,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,3,12,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83947,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.100001
7154,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,86919,Unknown,Unknown,Activity,0,WQ,42088.52145,Pending,42857.92728,Claudio Manuel,83949,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,3,12,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83949,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,4.100041
7155,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,4,Panamanian White-throated Capuchin,Cebus capucinus imitator,86921,Unknown,Unknown,Traveling,0,"3 WQ, 1B",42094.56293,Pending,42857.92861,Claudio Manuel,83963,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,3,13,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83963,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,3.316699834
7156,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,5,Panamanian White-throated Capuchin,Cebus capucinus imitator,86925,Unknown,Unknown,Activity,0,"4WQ, 1B, 1 with a fruit.",42098.58108,Pending,42857.93166,Claudio Manuel,83971,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,4,13,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83971,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.866675333
7157,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,3,Panamanian White-throated Capuchin,Cebus capucinus imitator,86930,Unknown,Unknown,Traveling,0,3WQ,42104.37968,Pending,42857.94483,Claudio Manuel,83979,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83979,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,1.183345167
7158,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,86933,Unknown,Unknown,Activity,0,WQ,42104.65042,Pending,42857.94536,Claudio Manuel,83982,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83982,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.366670333
7159,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,86934,Unknown,Unknown,Traveling,0,"1WQ, 1B",42104.65845,Pending,42857.95337,Claudio Manuel,83983,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83983,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.166668333
7160,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,86936,Unknown,Unknown,Traveling,0,WQ,42104.66284,Pending,42857.95355,Claudio Manuel,83984,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83984,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.183335167
7161,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,86937,Unknown,Unknown,Traveling,0,WQ,42109.52574,Pending,42857.96259,Claudio Manuel,83996,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,4,15,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83996,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.166668333
7162,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,3,Panamanian White-throated Capuchin,Cebus capucinus imitator,86938,Unknown,Unknown,Traveling,0,"2 WQ, 1B",42109.52899,Pending,42857.96338,Claudio Manuel,83997,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,4,15,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83997,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.216668833
7163,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,8,Panamanian White-throated Capuchin,Cebus capucinus imitator,86941,Unknown,Unknown,Traveling,0,"6 WQ, 2B",42112.52326,Pending,42857.96569,Claudio Manuel,84002,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,4,15,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84002,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.466671333
2870,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,82026,Unknown,Unknown,Traveling,0,wq,2015-04-20 6:53,Pending,2015-09-07 21:41,Claudio Manuel,84005,2750,,CAM07,2702,2015-02-19 16:30,2015-05-19 15:30,88.91666667,7.3,,2015,4,16,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84005,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,0.083334167
7164,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,6,Panamanian White-throated Capuchin,Cebus capucinus imitator,86949,Unknown,Unknown,Traveling,0,"5 WQ, 1B",42114.32153,Pending,42857.96787,Claudio Manuel,84006,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,4,16,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84006,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,1.00001
7165,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,86955,Unknown,Unknown,Traveling,0,WQ,42115.46706,Pending,42857.96898,Claudio Manuel,84009,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,4,16,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84009,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,0.633339667
7166,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,86956,Unknown,Unknown,Traveling,0,"2 WQ, 1 F",42115.48458,Pending,42857.97093,Claudio Manuel,84010,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,4,16,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84010,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,1.100011
7167,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,3,Panamanian White-throated Capuchin,Cebus capucinus imitator,86958,Unknown,Unknown,Activity,0,3 WQ.,42115.57049,Pending,42858.04275,Claudio Manuel,84011,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,4,16,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84011,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,1.266679333
7168,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,86961,Unknown,Unknown,Traveling,0,WQ,42115.57767,Pending,42858.04331,Claudio Manuel,84012,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,4,16,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84012,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,0.183335167
7169,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,9,Panamanian White-throated Capuchin,Cebus capucinus imitator,86963,Unknown,Unknown,Activity,0,"7 WQ, F, 2B, 1CJ, and standing up bipedally",42118.36852,Pending,42858.04666,Claudio Manuel,84021,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,4,16,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84021,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,3.1500315
7171,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,86973,Unknown,Unknown,Traveling,0,WQ,42123.74921,Pending,42858.04825,Claudio Manuel,84027,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,4,17,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84027,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,0.0500005
7172,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,86974,Unknown,Unknown,Activity,0,"WQ, thinking a lot",42127.40289,Pending,42858.051,Claudio Manuel,84038,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,5,18,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84038,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,0.500005
7173,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,3,Panamanian White-throated Capuchin,Cebus capucinus imitator,86975,Unknown,Unknown,Traveling,0,"2WQ, 1B",42132.7316,Pending,42858.0516,Claudio Manuel,84057,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,5,18,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84057,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,1.866685334
7174,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,86978,Unknown,Unknown,Traveling,0,,42133.26244,Pending,42858.05196,Claudio Manuel,84058,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,5,18,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84058,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,0.100001
7175,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,86979,Unknown,Unknown,Traveling,0,WQ,42133.26244,Pending,42858.05225,Claudio Manuel,84058,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,5,18,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84058,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,0.100001
7176,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,86980,Unknown,Unknown,Traveling,0,WQ,42134.62443,Pending,42858.05265,Claudio Manuel,84063,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,5,19,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84063,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,0.033333667
7177,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,86981,Unknown,Unknown,Traveling,0,WQ,42137.65784,Pending,42858.05309,Claudio Manuel,84071,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,5,19,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84071,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,0.116667833
7178,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,6,Panamanian White-throated Capuchin,Cebus capucinus imitator,86982,Unknown,Unknown,Activity,0,"4WQ, G, 1 CJ",42138.28247,Pending,42858.05384,Claudio Manuel,84072,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,5,19,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84072,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,1.200012
7179,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,8,Panamanian White-throated Capuchin,Cebus capucinus imitator,86983,Unknown,Unknown,Traveling,0,"6WQ, 1B, 1CJ, F",42138.64135,Pending,42858.05498,Claudio Manuel,84073,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,5,19,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84073,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,0.466671333
7180,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,6,Panamanian White-throated Capuchin,Cebus capucinus imitator,86991,Unknown,Unknown,Traveling,0,"5WQ, 1CJ,",42140.26458,Pending,42858.0562,Claudio Manuel,84076,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,5,19,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84076,Mammals,Omnivores,Prey,Rainy,Terrestrial Capture,0.616672833
7181,CT-CBA-1,Coiba-1-02,7.517972,-81.830167,6,Panamanian White-throated Capuchin,Cebus capucinus imitator,86997,Unknown,Unknown,Traveling,0,"5WQ, 1CJ",42140.26948,Pending,42858.05705,Claudio Manuel,84077,2750,,CAM07,2702,42054.6875,42143.64583,88.91666667,7.3,,2015,5,19,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84077,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.933342667
7183,CT-CBA-1,Coiba-1-03,7.521306,-81.838694,8,Panamanian White-throated Capuchin,Cebus capucinus imitator,87008,Unknown,Unknown,Traveling,0,"7WQ, 1B.",42076.50392,Pending,42858.57853,Claudio Manuel,84105,2751,,CAM07,2703,42054.72917,42123.88194,69.11111111,6.2,,2015,3,10,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84105,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,3.500035
7184,CT-CBA-1,Coiba-1-03,7.521306,-81.838694,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87016,Unknown,Unknown,Traveling,0,R,42095.5688,Pending,42858.5792,Claudio Manuel,84114,2751,,CAM07,2703,42054.72917,42123.88194,69.11111111,6.2,,2015,4,13,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84114,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.100001
7185,CT-CBA-1,Coiba-1-03,7.521306,-81.838694,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,87017,Unknown,Unknown,Traveling,0,"1WQ, 1B",42095.57685,Pending,42858.58007,Claudio Manuel,84115,2751,,CAM07,2703,42054.72917,42123.88194,69.11111111,6.2,,2015,4,13,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84115,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.183335167
7186,CT-CBA-1,Coiba-1-03,7.521306,-81.838694,7,Panamanian White-throated Capuchin,Cebus capucinus imitator,87019,Unknown,Unknown,Traveling,0,"6 WQ, 1 B",42105.5413,Pending,42858.58257,Claudio Manuel,84128,2751,,CAM07,2703,42054.72917,42123.88194,69.11111111,6.2,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84128,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,3.316699834
7187,CT-CBA-1,Coiba-1-03,7.521306,-81.838694,3,Panamanian White-throated Capuchin,Cebus capucinus imitator,87026,Unknown,Unknown,Traveling,0,"1WQ, 1b",42110.68613,Pending,42858.5833,Claudio Manuel,84138,2751,,CAM07,2703,42054.72917,42123.88194,69.11111111,6.2,,2015,4,15,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84138,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.0500005
7188,CT-CBA-1,Coiba-1-03,7.521306,-81.838694,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87027,Unknown,Unknown,Traveling,0,1WQ,42110.69065,Pending,42858.58375,Claudio Manuel,84139,2751,,CAM07,2703,42054.72917,42123.88194,69.11111111,6.2,,2015,4,15,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84139,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.016666833
7190,CT-CBA-1,Coiba-1-04,7.51475,-81.845472,7,Panamanian White-throated Capuchin,Cebus capucinus imitator,87030,Unknown,Unknown,Activity,0,"7WQ, 6 F. this ct is facing a stream",42070.73625,Pending,42858.58876,Claudio Manuel,84206,2752,,CAM07,2704,42055.6875,42145.47222,89.74305556,9.4,,2015,3,9,,,,http://coiba.cameratrapping.net/view_seq.php?ID=84206,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,3.683370167
