SourceFile,FileName,CreateDate
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-08__00-00-02.MP4,CEBUS-03-R6__2019-01-08__00-00-02.MP4,08/01/2019_00:00:02
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__00-00-02.MP4,CEBUS-03-R6__2019-01-09__00-00-02.MP4,09/01/2019_00:00:02
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__07-34-19.MP4,CEBUS-03-R6__2019-01-09__07-34-19.MP4,09/01/2019_07:34:19
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__17-47-33.MP4,CEBUS-03-R6__2019-01-09__17-47-33.MP4,09/01/2019_17:47:33
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__17-48-13.MP4,CEBUS-03-R6__2019-01-09__17-48-13.MP4,09/01/2019_17:48:13
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__17-49-30.MP4,CEBUS-03-R6__2019-01-09__17-49-30.MP4,09/01/2019_17:49:30
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__17-55-48.MP4,CEBUS-03-R6__2019-01-09__17-55-48.MP4,09/01/2019_17:55:48
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__17-56-27.MP4,CEBUS-03-R6__2019-01-09__17-56-27.MP4,09/01/2019_17:56:27
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__17-57-21.MP4,CEBUS-03-R6__2019-01-09__17-57-21.MP4,09/01/2019_17:57:21
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__17-58-08.MP4,CEBUS-03-R6__2019-01-09__17-58-08.MP4,09/01/2019_17:58:08
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__17-58-59.MP4,CEBUS-03-R6__2019-01-09__17-58-59.MP4,09/01/2019_17:58:59
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__17-59-34.MP4,CEBUS-03-R6__2019-01-09__17-59-34.MP4,09/01/2019_17:59:34
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__18-00-24.MP4,CEBUS-03-R6__2019-01-09__18-00-24.MP4,09/01/2019_18:00:24
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__18-01-02.MP4,CEBUS-03-R6__2019-01-09__18-01-02.MP4,09/01/2019_18:01:02
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__18-01-39.MP4,CEBUS-03-R6__2019-01-09__18-01-39.MP4,09/01/2019_18:01:39
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__18-02-16.MP4,CEBUS-03-R6__2019-01-09__18-02-16.MP4,09/01/2019_18:02:16
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__18-02-56.MP4,CEBUS-03-R6__2019-01-09__18-02-56.MP4,09/01/2019_18:02:56
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__18-03-42.MP4,CEBUS-03-R6__2019-01-09__18-03-42.MP4,09/01/2019_18:03:42
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__18-04-23.MP4,CEBUS-03-R6__2019-01-09__18-04-23.MP4,09/01/2019_18:04:23
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__18-04-59.MP4,CEBUS-03-R6__2019-01-09__18-04-59.MP4,09/01/2019_18:04:59
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-09__18-06-25.MP4,CEBUS-03-R6__2019-01-09__18-06-25.MP4,09/01/2019_18:06:25
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-10__00-00-02.MP4,CEBUS-03-R6__2019-01-10__00-00-02.MP4,10/01/2019_00:00:02
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-11__00-00-02.MP4,CEBUS-03-R6__2019-01-11__00-00-02.MP4,11/01/2019_00:00:02
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-11__12-39-14.MP4,CEBUS-03-R6__2019-01-11__12-39-14.MP4,11/01/2019_12:39:14
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-11__12-40-28.MP4,CEBUS-03-R6__2019-01-11__12-40-28.MP4,11/01/2019_12:40:28
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-11__12-41-04.MP4,CEBUS-03-R6__2019-01-11__12-41-04.MP4,11/01/2019_12:41:04
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-11__12-47-45.MP4,CEBUS-03-R6__2019-01-11__12-47-45.MP4,11/01/2019_12:47:45
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-11__12-48-28.MP4,CEBUS-03-R6__2019-01-11__12-48-28.MP4,11/01/2019_12:48:28
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-11__16-55-18.MP4,CEBUS-03-R6__2019-01-11__16-55-18.MP4,11/01/2019_16:55:18
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-11__16-59-09.MP4,CEBUS-03-R6__2019-01-11__16-59-09.MP4,11/01/2019_16:59:09
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-11__17-04-21.MP4,CEBUS-03-R6__2019-01-11__17-04-21.MP4,11/01/2019_17:04:21
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-12__00-00-02.MP4,CEBUS-03-R6__2019-01-12__00-00-02.MP4,12/01/2019_00:00:02
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-13__00-00-02.MP4,CEBUS-03-R6__2019-01-13__00-00-02.MP4,13/01/2019_00:00:02
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-13__15-20-32.MP4,CEBUS-03-R6__2019-01-13__15-20-32.MP4,13/01/2019_15:20:32
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-13__15-21-18.MP4,CEBUS-03-R6__2019-01-13__15-21-18.MP4,13/01/2019_15:21:18
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-13__15-21-54.MP4,CEBUS-03-R6__2019-01-13__15-21-54.MP4,13/01/2019_15:21:54
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-13__15-28-29.MP4,CEBUS-03-R6__2019-01-13__15-28-29.MP4,13/01/2019_15:28:29
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-13__15-29-59.MP4,CEBUS-03-R6__2019-01-13__15-29-59.MP4,13/01/2019_15:29:59
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-14__00-00-02.MP4,CEBUS-03-R6__2019-01-14__00-00-02.MP4,14/01/2019_00:00:02
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-14__11-25-20.MP4,CEBUS-03-R6__2019-01-14__11-25-20.MP4,14/01/2019_11:25:20
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-15__00-00-02.MP4,CEBUS-03-R6__2019-01-15__00-00-02.MP4,15/01/2019_00:00:02
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-16__00-00-02.MP4,CEBUS-03-R6__2019-01-16__00-00-02.MP4,16/01/2019_00:00:02
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-16__17-19-59.MP4,CEBUS-03-R6__2019-01-16__17-19-59.MP4,16/01/2019_17:19:59
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-16__17-20-56.MP4,CEBUS-03-R6__2019-01-16__17-20-56.MP4,16/01/2019_17:20:56
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-16__17-21-32.MP4,CEBUS-03-R6__2019-01-16__17-21-32.MP4,16/01/2019_17:21:32
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-16__17-22-57.MP4,CEBUS-03-R6__2019-01-16__17-22-57.MP4,16/01/2019_17:22:57
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-16__17-23-36.MP4,CEBUS-03-R6__2019-01-16__17-23-36.MP4,16/01/2019_17:23:36
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-16__17-24-56.MP4,CEBUS-03-R6__2019-01-16__17-24-56.MP4,16/01/2019_17:24:56
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-16__17-28-26.MP4,CEBUS-03-R6__2019-01-16__17-28-26.MP4,16/01/2019_17:28:26
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-16__17-29-04.MP4,CEBUS-03-R6__2019-01-16__17-29-04.MP4,16/01/2019_17:29:04
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-16__17-29-53.MP4,CEBUS-03-R6__2019-01-16__17-29-53.MP4,16/01/2019_17:29:53
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-16__17-37-31.MP4,CEBUS-03-R6__2019-01-16__17-37-31.MP4,16/01/2019_17:37:31
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-17__00-00-02.MP4,CEBUS-03-R6__2019-01-17__00-00-02.MP4,17/01/2019_00:00:02
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-17__06-38-03.MP4,CEBUS-03-R6__2019-01-17__06-38-03.MP4,17/01/2019_06:38:03
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-17__12-09-26.MP4,CEBUS-03-R6__2019-01-17__12-09-26.MP4,17/01/2019_12:09:26
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-17__16-27-26.MP4,CEBUS-03-R6__2019-01-17__16-27-26.MP4,17/01/2019_16:27:26
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-17__16-44-37.MP4,CEBUS-03-R6__2019-01-17__16-44-37.MP4,17/01/2019_16:44:37
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-17__16-45-13.MP4,CEBUS-03-R6__2019-01-17__16-45-13.MP4,17/01/2019_16:45:13
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-17__16-45-58.MP4,CEBUS-03-R6__2019-01-17__16-45-58.MP4,17/01/2019_16:45:58
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-17__16-46-34.MP4,CEBUS-03-R6__2019-01-17__16-46-34.MP4,17/01/2019_16:46:34
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-17__18-33-39.MP4,CEBUS-03-R6__2019-01-17__18-33-39.MP4,17/01/2019_18:33:39
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-17__18-34-51.MP4,CEBUS-03-R6__2019-01-17__18-34-51.MP4,17/01/2019_18:34:51
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-17__18-36-01.MP4,CEBUS-03-R6__2019-01-17__18-36-01.MP4,17/01/2019_18:36:01
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-17__18-37-06.MP4,CEBUS-03-R6__2019-01-17__18-37-06.MP4,17/01/2019_18:37:06
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-18__00-00-02.MP4,CEBUS-03-R6__2019-01-18__00-00-02.MP4,18/01/2019_00:00:02
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-18__13-21-48.MP4,CEBUS-03-R6__2019-01-18__13-21-48.MP4,18/01/2019_13:21:48
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-18__13-24-33.MP4,CEBUS-03-R6__2019-01-18__13-24-33.MP4,18/01/2019_13:24:33
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-18__13-41-46.MP4,CEBUS-03-R6__2019-01-18__13-41-46.MP4,18/01/2019_13:41:46
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-18__13-50-17.MP4,CEBUS-03-R6__2019-01-18__13-50-17.MP4,18/01/2019_13:50:17
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-18__13-50-58.MP4,CEBUS-03-R6__2019-01-18__13-50-58.MP4,18/01/2019_13:50:58
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-18__13-52-17.MP4,CEBUS-03-R6__2019-01-18__13-52-17.MP4,18/01/2019_13:52:17
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-18__13-52-54.MP4,CEBUS-03-R6__2019-01-18__13-52-54.MP4,18/01/2019_13:52:54
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-18__13-57-41.MP4,CEBUS-03-R6__2019-01-18__13-57-41.MP4,18/01/2019_13:57:41
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-18__14-02-25.MP4,CEBUS-03-R6__2019-01-18__14-02-25.MP4,18/01/2019_14:02:25
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__00-00-02.MP4,CEBUS-03-R6__2019-01-19__00-00-02.MP4,19/01/2019_00:00:02
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__08-15-40.MP4,CEBUS-03-R6__2019-01-19__08-15-40.MP4,19/01/2019_08:15:40
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__09-48-19.MP4,CEBUS-03-R6__2019-01-19__09-48-19.MP4,19/01/2019_09:48:19
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__09-50-42.MP4,CEBUS-03-R6__2019-01-19__09-50-42.MP4,19/01/2019_09:50:42
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__09-51-28.MP4,CEBUS-03-R6__2019-01-19__09-51-28.MP4,19/01/2019_09:51:28
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__09-52-08.MP4,CEBUS-03-R6__2019-01-19__09-52-08.MP4,19/01/2019_09:52:08
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__09-52-51.MP4,CEBUS-03-R6__2019-01-19__09-52-51.MP4,19/01/2019_09:52:51
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__09-53-34.MP4,CEBUS-03-R6__2019-01-19__09-53-34.MP4,19/01/2019_09:53:34
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__09-54-19.MP4,CEBUS-03-R6__2019-01-19__09-54-19.MP4,19/01/2019_09:54:19
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__09-55-04.MP4,CEBUS-03-R6__2019-01-19__09-55-04.MP4,19/01/2019_09:55:04
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__09-56-30.MP4,CEBUS-03-R6__2019-01-19__09-56-30.MP4,19/01/2019_09:56:30
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__09-57-07.MP4,CEBUS-03-R6__2019-01-19__09-57-07.MP4,19/01/2019_09:57:07
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__09-57-42.MP4,CEBUS-03-R6__2019-01-19__09-57-42.MP4,19/01/2019_09:57:42
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__09-58-24.MP4,CEBUS-03-R6__2019-01-19__09-58-24.MP4,19/01/2019_09:58:24
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__09-59-35.MP4,CEBUS-03-R6__2019-01-19__09-59-35.MP4,19/01/2019_09:59:35
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-00-26.MP4,CEBUS-03-R6__2019-01-19__10-00-26.MP4,19/01/2019_10:00:26
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-01-04.MP4,CEBUS-03-R6__2019-01-19__10-01-04.MP4,19/01/2019_10:01:04
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-02-28.MP4,CEBUS-03-R6__2019-01-19__10-02-28.MP4,19/01/2019_10:02:28
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-03-06.MP4,CEBUS-03-R6__2019-01-19__10-03-06.MP4,19/01/2019_10:03:06
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-03-58.MP4,CEBUS-03-R6__2019-01-19__10-03-58.MP4,19/01/2019_10:03:58
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-04-48.MP4,CEBUS-03-R6__2019-01-19__10-04-48.MP4,19/01/2019_10:04:48
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-05-24.MP4,CEBUS-03-R6__2019-01-19__10-05-24.MP4,19/01/2019_10:05:24
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-06-41.MP4,CEBUS-03-R6__2019-01-19__10-06-41.MP4,19/01/2019_10:06:41
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-07-36.MP4,CEBUS-03-R6__2019-01-19__10-07-36.MP4,19/01/2019_10:07:36
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-08-13.MP4,CEBUS-03-R6__2019-01-19__10-08-13.MP4,19/01/2019_10:08:13
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-08-50.MP4,CEBUS-03-R6__2019-01-19__10-08-50.MP4,19/01/2019_10:08:50
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-09-39.MP4,CEBUS-03-R6__2019-01-19__10-09-39.MP4,19/01/2019_10:09:39
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-10-14.MP4,CEBUS-03-R6__2019-01-19__10-10-14.MP4,19/01/2019_10:10:14
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-10-54.MP4,CEBUS-03-R6__2019-01-19__10-10-54.MP4,19/01/2019_10:10:54
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-11-40.MP4,CEBUS-03-R6__2019-01-19__10-11-40.MP4,19/01/2019_10:11:40
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-12-26.MP4,CEBUS-03-R6__2019-01-19__10-12-26.MP4,19/01/2019_10:12:26
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-13-07.MP4,CEBUS-03-R6__2019-01-19__10-13-07.MP4,19/01/2019_10:13:07
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-14-30.MP4,CEBUS-03-R6__2019-01-19__10-14-30.MP4,19/01/2019_10:14:30
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-15-32.MP4,CEBUS-03-R6__2019-01-19__10-15-32.MP4,19/01/2019_10:15:32
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__10-16-09.MP4,CEBUS-03-R6__2019-01-19__10-16-09.MP4,19/01/2019_10:16:09
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__16-59-39.MP4,CEBUS-03-R6__2019-01-19__16-59-39.MP4,19/01/2019_16:59:39
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__17-01-28.MP4,CEBUS-03-R6__2019-01-19__17-01-28.MP4,19/01/2019_17:01:28
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__17-02-37.MP4,CEBUS-03-R6__2019-01-19__17-02-37.MP4,19/01/2019_17:02:37
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__17-03-19.MP4,CEBUS-03-R6__2019-01-19__17-03-19.MP4,19/01/2019_17:03:19
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__17-07-54.MP4,CEBUS-03-R6__2019-01-19__17-07-54.MP4,19/01/2019_17:07:54
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__17-08-46.MP4,CEBUS-03-R6__2019-01-19__17-08-46.MP4,19/01/2019_17:08:46
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__17-09-22.MP4,CEBUS-03-R6__2019-01-19__17-09-22.MP4,19/01/2019_17:09:22
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__17-10-00.MP4,CEBUS-03-R6__2019-01-19__17-10-00.MP4,19/01/2019_17:10:00
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__17-20-59.MP4,CEBUS-03-R6__2019-01-19__17-20-59.MP4,19/01/2019_17:20:59
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__17-23-50.MP4,CEBUS-03-R6__2019-01-19__17-23-50.MP4,19/01/2019_17:23:50
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__17-24-35.MP4,CEBUS-03-R6__2019-01-19__17-24-35.MP4,19/01/2019_17:24:35
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__17-25-19.MP4,CEBUS-03-R6__2019-01-19__17-25-19.MP4,19/01/2019_17:25:19
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__17-25-54.MP4,CEBUS-03-R6__2019-01-19__17-25-54.MP4,19/01/2019_17:25:54
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__17-26-50.MP4,CEBUS-03-R6__2019-01-19__17-26-50.MP4,19/01/2019_17:26:50
/Volumes/Coiba Image Data/renamed_data/R6/CEBUS-03-R6/CEBUS-03-R6__2019-01-19__17-30-41.MP4,CEBUS-03-R6__2019-01-19__17-30-41.MP4,19/01/2019_17:30:41
