SourceFile,FileName,CreateDate
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__11-14-12.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__11-14-12.MP4,28/03/2017_11:14:12
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__11-17-10.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__11-17-10.MP4,28/03/2017_11:17:10
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__11-26-34.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__11-26-34.MP4,28/03/2017_11:26:34
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__11-28-42.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__11-28-42.MP4,28/03/2017_11:28:42
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__11-29-24.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__11-29-24.MP4,28/03/2017_11:29:24
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__11-31-46.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__11-31-46.MP4,28/03/2017_11:31:46
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__11-33-05.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__11-33-05.MP4,28/03/2017_11:33:05
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__11-34-10.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__11-34-10.MP4,28/03/2017_11:34:10
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__11-36-28.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__11-36-28.MP4,28/03/2017_11:36:28
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__11-39-25.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__11-39-25.MP4,28/03/2017_11:39:25
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__11-42-08.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__11-42-08.MP4,28/03/2017_11:42:08
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__11-44-34.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__11-44-34.MP4,28/03/2017_11:44:34
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__11-45-44.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__11-45-44.MP4,28/03/2017_11:45:44
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__11-49-31.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__11-49-31.MP4,28/03/2017_11:49:31
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__11-54-47.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__11-54-47.MP4,28/03/2017_11:54:47
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__12-01-16.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__12-01-16.MP4,28/03/2017_12:01:16
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__12-02-15.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__12-02-15.MP4,28/03/2017_12:02:15
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__12-05-41.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__12-05-41.MP4,28/03/2017_12:05:41
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__12-06-17.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__12-06-17.MP4,28/03/2017_12:06:17
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__12-14-46.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__12-14-46.MP4,28/03/2017_12:14:46
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__12-15-24.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__12-15-24.MP4,28/03/2017_12:15:24
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__12-16-25.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__12-16-25.MP4,28/03/2017_12:16:25
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__12-19-54.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__12-19-54.MP4,28/03/2017_12:19:54
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__12-21-07.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__12-21-07.MP4,28/03/2017_12:21:07
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__12-38-09.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__12-38-09.MP4,28/03/2017_12:38:09
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__13-03-17.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__13-03-17.MP4,28/03/2017_13:03:17
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-28__13-21-31.MP4,SURVEY-CEBUS-03-01-R1__2017-03-28__13-21-31.MP4,28/03/2017_13:21:31
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-29__10-47-58.MP4,SURVEY-CEBUS-03-01-R1__2017-03-29__10-47-58.MP4,29/03/2017_10:47:58
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-29__10-49-03.MP4,SURVEY-CEBUS-03-01-R1__2017-03-29__10-49-03.MP4,29/03/2017_10:49:03
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-29__11-12-19.MP4,SURVEY-CEBUS-03-01-R1__2017-03-29__11-12-19.MP4,29/03/2017_11:12:19
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-29__11-14-28.MP4,SURVEY-CEBUS-03-01-R1__2017-03-29__11-14-28.MP4,29/03/2017_11:14:28
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-29__12-11-56.MP4,SURVEY-CEBUS-03-01-R1__2017-03-29__12-11-56.MP4,29/03/2017_12:11:56
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-29__16-16-10.MP4,SURVEY-CEBUS-03-01-R1__2017-03-29__16-16-10.MP4,29/03/2017_16:16:10
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-29__16-17-38.MP4,SURVEY-CEBUS-03-01-R1__2017-03-29__16-17-38.MP4,29/03/2017_16:17:38
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-29__16-32-59.MP4,SURVEY-CEBUS-03-01-R1__2017-03-29__16-32-59.MP4,29/03/2017_16:32:59
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-29__16-33-40.MP4,SURVEY-CEBUS-03-01-R1__2017-03-29__16-33-40.MP4,29/03/2017_16:33:40
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-03-29__16-34-19.MP4,SURVEY-CEBUS-03-01-R1__2017-03-29__16-34-19.MP4,29/03/2017_16:34:19
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-01__11-58-19.MP4,SURVEY-CEBUS-03-01-R1__2017-04-01__11-58-19.MP4,01/04/2017_11:58:19
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-01__13-41-07.MP4,SURVEY-CEBUS-03-01-R1__2017-04-01__13-41-07.MP4,01/04/2017_13:41:07
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-01__17-54-10.MP4,SURVEY-CEBUS-03-01-R1__2017-04-01__17-54-10.MP4,01/04/2017_17:54:10
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-04__06-32-12.MP4,SURVEY-CEBUS-03-01-R1__2017-04-04__06-32-12.MP4,04/04/2017_06:32:12
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-04__06-33-51.MP4,SURVEY-CEBUS-03-01-R1__2017-04-04__06-33-51.MP4,04/04/2017_06:33:51
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-04__11-37-22.MP4,SURVEY-CEBUS-03-01-R1__2017-04-04__11-37-22.MP4,04/04/2017_11:37:22
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-04__11-44-00.MP4,SURVEY-CEBUS-03-01-R1__2017-04-04__11-44-00.MP4,04/04/2017_11:44:00
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-04__11-52-56.MP4,SURVEY-CEBUS-03-01-R1__2017-04-04__11-52-56.MP4,04/04/2017_11:52:56
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-04__12-02-14.MP4,SURVEY-CEBUS-03-01-R1__2017-04-04__12-02-14.MP4,04/04/2017_12:02:14
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-04__12-25-29.MP4,SURVEY-CEBUS-03-01-R1__2017-04-04__12-25-29.MP4,04/04/2017_12:25:29
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-06__11-44-00.MP4,SURVEY-CEBUS-03-01-R1__2017-04-06__11-44-00.MP4,06/04/2017_11:44:00
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-06__11-50-24.MP4,SURVEY-CEBUS-03-01-R1__2017-04-06__11-50-24.MP4,06/04/2017_11:50:24
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-06__12-16-22.MP4,SURVEY-CEBUS-03-01-R1__2017-04-06__12-16-22.MP4,06/04/2017_12:16:22
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-06__12-46-55.MP4,SURVEY-CEBUS-03-01-R1__2017-04-06__12-46-55.MP4,06/04/2017_12:46:55
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-06__12-47-55.MP4,SURVEY-CEBUS-03-01-R1__2017-04-06__12-47-55.MP4,06/04/2017_12:47:55
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-06__12-49-33.MP4,SURVEY-CEBUS-03-01-R1__2017-04-06__12-49-33.MP4,06/04/2017_12:49:33
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-06__12-59-33.MP4,SURVEY-CEBUS-03-01-R1__2017-04-06__12-59-33.MP4,06/04/2017_12:59:33
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-07__09-53-04.MP4,SURVEY-CEBUS-03-01-R1__2017-04-07__09-53-04.MP4,07/04/2017_09:53:04
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-07__09-59-48.MP4,SURVEY-CEBUS-03-01-R1__2017-04-07__09-59-48.MP4,07/04/2017_09:59:48
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-07__11-58-09.MP4,SURVEY-CEBUS-03-01-R1__2017-04-07__11-58-09.MP4,07/04/2017_11:58:09
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__09-56-14.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__09-56-14.MP4,08/04/2017_09:56:14
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-07-33.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-07-33.MP4,08/04/2017_10:07:33
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-08-43.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-08-43.MP4,08/04/2017_10:08:43
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-09-44.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-09-44.MP4,08/04/2017_10:09:44
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-12-28.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-12-28.MP4,08/04/2017_10:12:28
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-14-10.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-14-10.MP4,08/04/2017_10:14:10
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-14-53.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-14-53.MP4,08/04/2017_10:14:53
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-15-29.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-15-29.MP4,08/04/2017_10:15:29
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-17-06.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-17-06.MP4,08/04/2017_10:17:06
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-19-19.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-19-19.MP4,08/04/2017_10:19:19
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-20-23.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-20-23.MP4,08/04/2017_10:20:23
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-21-32.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-21-32.MP4,08/04/2017_10:21:32
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-22-20.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-22-20.MP4,08/04/2017_10:22:20
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-24-01.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-24-01.MP4,08/04/2017_10:24:01
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-24-40.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-24-40.MP4,08/04/2017_10:24:40
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-25-15.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-25-15.MP4,08/04/2017_10:25:15
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-26-45.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-26-45.MP4,08/04/2017_10:26:45
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-29-07.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-29-07.MP4,08/04/2017_10:29:07
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-30-41.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-30-41.MP4,08/04/2017_10:30:41
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-32-06.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-32-06.MP4,08/04/2017_10:32:06
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-33-35.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-33-35.MP4,08/04/2017_10:33:35
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-36-32.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-36-32.MP4,08/04/2017_10:36:32
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-39-41.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-39-41.MP4,08/04/2017_10:39:41
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-40-55.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-40-55.MP4,08/04/2017_10:40:55
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-45-07.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-45-07.MP4,08/04/2017_10:45:07
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-46-43.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-46-43.MP4,08/04/2017_10:46:43
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__10-56-03.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__10-56-03.MP4,08/04/2017_10:56:03
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__11-13-33.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__11-13-33.MP4,08/04/2017_11:13:33
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-03-01-R1/SURVEY-CEBUS-03-01-R1__2017-04-08__11-19-40.MP4,SURVEY-CEBUS-03-01-R1__2017-04-08__11-19-40.MP4,08/04/2017_11:19:40
