SourceFile,FileName,CreateDate
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-04-10__14-15-55.MP4,SURVEY-CEBUS-06-01-R1__2017-04-10__14-15-55.MP4,10/04/2017_14:15:55
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-04-10__14-19-18.MP4,SURVEY-CEBUS-06-01-R1__2017-04-10__14-19-18.MP4,10/04/2017_14:19:18
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-04-10__14-24-06.MP4,SURVEY-CEBUS-06-01-R1__2017-04-10__14-24-06.MP4,10/04/2017_14:24:06
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-04-10__14-28-06.MP4,SURVEY-CEBUS-06-01-R1__2017-04-10__14-28-06.MP4,10/04/2017_14:28:06
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-04-10__17-09-43.MP4,SURVEY-CEBUS-06-01-R1__2017-04-10__17-09-43.MP4,10/04/2017_17:09:43
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-04-15__09-26-21.MP4,SURVEY-CEBUS-06-01-R1__2017-04-15__09-26-21.MP4,15/04/2017_09:26:21
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-04-20__17-19-53.MP4,SURVEY-CEBUS-06-01-R1__2017-04-20__17-19-53.MP4,20/04/2017_17:19:53
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-04-21__12-16-54.MP4,SURVEY-CEBUS-06-01-R1__2017-04-21__12-16-54.MP4,21/04/2017_12:16:54
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-04-23__12-51-15.MP4,SURVEY-CEBUS-06-01-R1__2017-04-23__12-51-15.MP4,23/04/2017_12:51:15
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-04-28__11-54-17.MP4,SURVEY-CEBUS-06-01-R1__2017-04-28__11-54-17.MP4,28/04/2017_11:54:17
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-04-28__16-13-06.MP4,SURVEY-CEBUS-06-01-R1__2017-04-28__16-13-06.MP4,28/04/2017_16:13:06
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-04-28__16-16-59.MP4,SURVEY-CEBUS-06-01-R1__2017-04-28__16-16-59.MP4,28/04/2017_16:16:59
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-04-28__16-19-17.MP4,SURVEY-CEBUS-06-01-R1__2017-04-28__16-19-17.MP4,28/04/2017_16:19:17
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-01__16-05-37.MP4,SURVEY-CEBUS-06-01-R1__2017-05-01__16-05-37.MP4,01/05/2017_16:05:37
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-03__16-20-14.MP4,SURVEY-CEBUS-06-01-R1__2017-05-03__16-20-14.MP4,03/05/2017_16:20:14
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-03__16-21-47.MP4,SURVEY-CEBUS-06-01-R1__2017-05-03__16-21-47.MP4,03/05/2017_16:21:47
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-03__16-22-46.MP4,SURVEY-CEBUS-06-01-R1__2017-05-03__16-22-46.MP4,03/05/2017_16:22:46
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-03__16-23-45.MP4,SURVEY-CEBUS-06-01-R1__2017-05-03__16-23-45.MP4,03/05/2017_16:23:45
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-03__16-24-35.MP4,SURVEY-CEBUS-06-01-R1__2017-05-03__16-24-35.MP4,03/05/2017_16:24:35
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-04__09-33-51.MP4,SURVEY-CEBUS-06-01-R1__2017-05-04__09-33-51.MP4,04/05/2017_09:33:51
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-04__16-34-11.MP4,SURVEY-CEBUS-06-01-R1__2017-05-04__16-34-11.MP4,04/05/2017_16:34:11
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-10__06-38-15.MP4,SURVEY-CEBUS-06-01-R1__2017-05-10__06-38-15.MP4,10/05/2017_06:38:15
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-10__06-39-12.MP4,SURVEY-CEBUS-06-01-R1__2017-05-10__06-39-12.MP4,10/05/2017_06:39:12
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-14__10-35-45.MP4,SURVEY-CEBUS-06-01-R1__2017-05-14__10-35-45.MP4,14/05/2017_10:35:45
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-20__16-05-49.MP4,SURVEY-CEBUS-06-01-R1__2017-05-20__16-05-49.MP4,20/05/2017_16:05:49
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-20__16-27-25.MP4,SURVEY-CEBUS-06-01-R1__2017-05-20__16-27-25.MP4,20/05/2017_16:27:25
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-20__16-28-20.MP4,SURVEY-CEBUS-06-01-R1__2017-05-20__16-28-20.MP4,20/05/2017_16:28:20
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-22__11-18-17.MP4,SURVEY-CEBUS-06-01-R1__2017-05-22__11-18-17.MP4,22/05/2017_11:18:17
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-24__12-33-22.MP4,SURVEY-CEBUS-06-01-R1__2017-05-24__12-33-22.MP4,24/05/2017_12:33:22
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-24__17-32-24.MP4,SURVEY-CEBUS-06-01-R1__2017-05-24__17-32-24.MP4,24/05/2017_17:32:24
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-28__15-55-38.MP4,SURVEY-CEBUS-06-01-R1__2017-05-28__15-55-38.MP4,28/05/2017_15:55:38
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-29__14-51-09.MP4,SURVEY-CEBUS-06-01-R1__2017-05-29__14-51-09.MP4,29/05/2017_14:51:09
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-29__16-14-11.MP4,SURVEY-CEBUS-06-01-R1__2017-05-29__16-14-11.MP4,29/05/2017_16:14:11
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-29__16-52-36.MP4,SURVEY-CEBUS-06-01-R1__2017-05-29__16-52-36.MP4,29/05/2017_16:52:36
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-05-31__09-37-24.MP4,SURVEY-CEBUS-06-01-R1__2017-05-31__09-37-24.MP4,31/05/2017_09:37:24
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-03__17-53-45.MP4,SURVEY-CEBUS-06-01-R1__2017-06-03__17-53-45.MP4,03/06/2017_17:53:45
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-03__17-56-18.MP4,SURVEY-CEBUS-06-01-R1__2017-06-03__17-56-18.MP4,03/06/2017_17:56:18
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-04__12-06-01.MP4,SURVEY-CEBUS-06-01-R1__2017-06-04__12-06-01.MP4,04/06/2017_12:06:01
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-04__12-33-14.MP4,SURVEY-CEBUS-06-01-R1__2017-06-04__12-33-14.MP4,04/06/2017_12:33:14
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-09__17-43-35.MP4,SURVEY-CEBUS-06-01-R1__2017-06-09__17-43-35.MP4,09/06/2017_17:43:35
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-11__10-45-03.MP4,SURVEY-CEBUS-06-01-R1__2017-06-11__10-45-03.MP4,11/06/2017_10:45:03
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-13__17-37-28.MP4,SURVEY-CEBUS-06-01-R1__2017-06-13__17-37-28.MP4,13/06/2017_17:37:28
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-14__16-23-55.MP4,SURVEY-CEBUS-06-01-R1__2017-06-14__16-23-55.MP4,14/06/2017_16:23:55
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-14__16-51-18.MP4,SURVEY-CEBUS-06-01-R1__2017-06-14__16-51-18.MP4,14/06/2017_16:51:18
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-14__17-01-06.MP4,SURVEY-CEBUS-06-01-R1__2017-06-14__17-01-06.MP4,14/06/2017_17:01:06
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-14__17-09-45.MP4,SURVEY-CEBUS-06-01-R1__2017-06-14__17-09-45.MP4,14/06/2017_17:09:45
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-14__17-16-36.MP4,SURVEY-CEBUS-06-01-R1__2017-06-14__17-16-36.MP4,14/06/2017_17:16:36
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-14__17-40-08.MP4,SURVEY-CEBUS-06-01-R1__2017-06-14__17-40-08.MP4,14/06/2017_17:40:08
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-16__15-16-03.MP4,SURVEY-CEBUS-06-01-R1__2017-06-16__15-16-03.MP4,16/06/2017_15:16:03
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-18__16-45-14.MP4,SURVEY-CEBUS-06-01-R1__2017-06-18__16-45-14.MP4,18/06/2017_16:45:14
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-20__09-55-16.MP4,SURVEY-CEBUS-06-01-R1__2017-06-20__09-55-16.MP4,20/06/2017_09:55:16
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-20__10-34-10.MP4,SURVEY-CEBUS-06-01-R1__2017-06-20__10-34-10.MP4,20/06/2017_10:34:10
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-20__15-19-10.MP4,SURVEY-CEBUS-06-01-R1__2017-06-20__15-19-10.MP4,20/06/2017_15:19:10
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-22__16-44-06.MP4,SURVEY-CEBUS-06-01-R1__2017-06-22__16-44-06.MP4,22/06/2017_16:44:06
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-22__16-47-11.MP4,SURVEY-CEBUS-06-01-R1__2017-06-22__16-47-11.MP4,22/06/2017_16:47:11
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-22__16-50-11.MP4,SURVEY-CEBUS-06-01-R1__2017-06-22__16-50-11.MP4,22/06/2017_16:50:11
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-30__17-00-13.MP4,SURVEY-CEBUS-06-01-R1__2017-06-30__17-00-13.MP4,30/06/2017_17:00:13
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-30__17-03-54.MP4,SURVEY-CEBUS-06-01-R1__2017-06-30__17-03-54.MP4,30/06/2017_17:03:54
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-30__17-04-39.MP4,SURVEY-CEBUS-06-01-R1__2017-06-30__17-04-39.MP4,30/06/2017_17:04:39
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-30__17-05-19.MP4,SURVEY-CEBUS-06-01-R1__2017-06-30__17-05-19.MP4,30/06/2017_17:05:19
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-06-30__17-06-00.MP4,SURVEY-CEBUS-06-01-R1__2017-06-30__17-06-00.MP4,30/06/2017_17:06:00
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-07-01__17-26-02.MP4,SURVEY-CEBUS-06-01-R1__2017-07-01__17-26-02.MP4,01/07/2017_17:26:02
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-07-03__15-39-53.MP4,SURVEY-CEBUS-06-01-R1__2017-07-03__15-39-53.MP4,03/07/2017_15:39:53
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-07-03__15-49-00.MP4,SURVEY-CEBUS-06-01-R1__2017-07-03__15-49-00.MP4,03/07/2017_15:49:00
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-07-04__17-20-48.MP4,SURVEY-CEBUS-06-01-R1__2017-07-04__17-20-48.MP4,04/07/2017_17:20:48
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-07-04__17-45-00.MP4,SURVEY-CEBUS-06-01-R1__2017-07-04__17-45-00.MP4,04/07/2017_17:45:00
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-07-04__17-49-18.MP4,SURVEY-CEBUS-06-01-R1__2017-07-04__17-49-18.MP4,04/07/2017_17:49:18
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-07-06__06-36-43.MP4,SURVEY-CEBUS-06-01-R1__2017-07-06__06-36-43.MP4,06/07/2017_06:36:43
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-07-06__06-37-40.MP4,SURVEY-CEBUS-06-01-R1__2017-07-06__06-37-40.MP4,06/07/2017_06:37:40
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-07-07__13-31-02.MP4,SURVEY-CEBUS-06-01-R1__2017-07-07__13-31-02.MP4,07/07/2017_13:31:02
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-07-08__11-28-27.MP4,SURVEY-CEBUS-06-01-R1__2017-07-08__11-28-27.MP4,08/07/2017_11:28:27
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-07-08__14-07-15.MP4,SURVEY-CEBUS-06-01-R1__2017-07-08__14-07-15.MP4,08/07/2017_14:07:15
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-06-01-R1/SURVEY-CEBUS-06-01-R1__2017-07-08__14-10-39.MP4,SURVEY-CEBUS-06-01-R1__2017-07-08__14-10-39.MP4,08/07/2017_14:10:39
