SourceFile,FileName,CreateDate
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-14__11-06-26.MP4,SURVEY-CEBUS-02-01-R1__2017-04-14__11-06-26.MP4,14/04/2017_11:06:26
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-17__07-37-05.MP4,SURVEY-CEBUS-02-01-R1__2017-04-17__07-37-05.MP4,17/04/2017_07:37:05
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-18__12-13-56.MP4,SURVEY-CEBUS-02-01-R1__2017-04-18__12-13-56.MP4,18/04/2017_12:13:56
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-18__12-23-39.MP4,SURVEY-CEBUS-02-01-R1__2017-04-18__12-23-39.MP4,18/04/2017_12:23:39
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-18__15-50-50.MP4,SURVEY-CEBUS-02-01-R1__2017-04-18__15-50-50.MP4,18/04/2017_15:50:50
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-18__16-54-52.MP4,SURVEY-CEBUS-02-01-R1__2017-04-18__16-54-52.MP4,18/04/2017_16:54:52
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-18__16-57-53.MP4,SURVEY-CEBUS-02-01-R1__2017-04-18__16-57-53.MP4,18/04/2017_16:57:53
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-19__10-40-37.MP4,SURVEY-CEBUS-02-01-R1__2017-04-19__10-40-37.MP4,19/04/2017_10:40:37
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-19__11-03-33.MP4,SURVEY-CEBUS-02-01-R1__2017-04-19__11-03-33.MP4,19/04/2017_11:03:33
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-19__11-31-33.MP4,SURVEY-CEBUS-02-01-R1__2017-04-19__11-31-33.MP4,19/04/2017_11:31:33
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-19__12-22-17.MP4,SURVEY-CEBUS-02-01-R1__2017-04-19__12-22-17.MP4,19/04/2017_12:22:17
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-19__12-55-26.MP4,SURVEY-CEBUS-02-01-R1__2017-04-19__12-55-26.MP4,19/04/2017_12:55:26
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-19__16-06-38.MP4,SURVEY-CEBUS-02-01-R1__2017-04-19__16-06-38.MP4,19/04/2017_16:06:38
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-19__16-07-14.MP4,SURVEY-CEBUS-02-01-R1__2017-04-19__16-07-14.MP4,19/04/2017_16:07:14
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-19__16-07-52.MP4,SURVEY-CEBUS-02-01-R1__2017-04-19__16-07-52.MP4,19/04/2017_16:07:52
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-19__17-13-03.MP4,SURVEY-CEBUS-02-01-R1__2017-04-19__17-13-03.MP4,19/04/2017_17:13:03
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-19__17-56-27.MP4,SURVEY-CEBUS-02-01-R1__2017-04-19__17-56-27.MP4,19/04/2017_17:56:27
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-20__06-47-39.MP4,SURVEY-CEBUS-02-01-R1__2017-04-20__06-47-39.MP4,20/04/2017_06:47:39
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-20__07-39-30.MP4,SURVEY-CEBUS-02-01-R1__2017-04-20__07-39-30.MP4,20/04/2017_07:39:30
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-20__08-46-06.MP4,SURVEY-CEBUS-02-01-R1__2017-04-20__08-46-06.MP4,20/04/2017_08:46:06
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-20__12-13-30.MP4,SURVEY-CEBUS-02-01-R1__2017-04-20__12-13-30.MP4,20/04/2017_12:13:30
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-20__12-22-49.MP4,SURVEY-CEBUS-02-01-R1__2017-04-20__12-22-49.MP4,20/04/2017_12:22:49
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-20__14-41-40.MP4,SURVEY-CEBUS-02-01-R1__2017-04-20__14-41-40.MP4,20/04/2017_14:41:40
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-20__15-59-35.MP4,SURVEY-CEBUS-02-01-R1__2017-04-20__15-59-35.MP4,20/04/2017_15:59:35
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-20__16-13-01.MP4,SURVEY-CEBUS-02-01-R1__2017-04-20__16-13-01.MP4,20/04/2017_16:13:01
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-20__16-23-31.MP4,SURVEY-CEBUS-02-01-R1__2017-04-20__16-23-31.MP4,20/04/2017_16:23:31
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-20__17-49-25.MP4,SURVEY-CEBUS-02-01-R1__2017-04-20__17-49-25.MP4,20/04/2017_17:49:25
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-21__08-46-08.MP4,SURVEY-CEBUS-02-01-R1__2017-04-21__08-46-08.MP4,21/04/2017_08:46:08
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-21__16-04-44.MP4,SURVEY-CEBUS-02-01-R1__2017-04-21__16-04-44.MP4,21/04/2017_16:04:44
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-21__16-43-58.MP4,SURVEY-CEBUS-02-01-R1__2017-04-21__16-43-58.MP4,21/04/2017_16:43:58
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-23__13-23-08.MP4,SURVEY-CEBUS-02-01-R1__2017-04-23__13-23-08.MP4,23/04/2017_13:23:08
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-25__09-16-00.MP4,SURVEY-CEBUS-02-01-R1__2017-04-25__09-16-00.MP4,25/04/2017_09:16:00
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-25__09-42-14.MP4,SURVEY-CEBUS-02-01-R1__2017-04-25__09-42-14.MP4,25/04/2017_09:42:14
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-25__17-37-34.MP4,SURVEY-CEBUS-02-01-R1__2017-04-25__17-37-34.MP4,25/04/2017_17:37:34
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-26__06-52-45.MP4,SURVEY-CEBUS-02-01-R1__2017-04-26__06-52-45.MP4,26/04/2017_06:52:45
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-26__07-02-26.MP4,SURVEY-CEBUS-02-01-R1__2017-04-26__07-02-26.MP4,26/04/2017_07:02:26
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-26__07-03-16.MP4,SURVEY-CEBUS-02-01-R1__2017-04-26__07-03-16.MP4,26/04/2017_07:03:16
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-26__07-43-12.MP4,SURVEY-CEBUS-02-01-R1__2017-04-26__07-43-12.MP4,26/04/2017_07:43:12
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-27__06-51-30.MP4,SURVEY-CEBUS-02-01-R1__2017-04-27__06-51-30.MP4,27/04/2017_06:51:30
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-27__09-04-31.MP4,SURVEY-CEBUS-02-01-R1__2017-04-27__09-04-31.MP4,27/04/2017_09:04:31
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-27__11-10-10.MP4,SURVEY-CEBUS-02-01-R1__2017-04-27__11-10-10.MP4,27/04/2017_11:10:10
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-27__11-52-04.MP4,SURVEY-CEBUS-02-01-R1__2017-04-27__11-52-04.MP4,27/04/2017_11:52:04
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-27__16-40-42.MP4,SURVEY-CEBUS-02-01-R1__2017-04-27__16-40-42.MP4,27/04/2017_16:40:42
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-28__06-41-45.MP4,SURVEY-CEBUS-02-01-R1__2017-04-28__06-41-45.MP4,28/04/2017_06:41:45
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-28__06-56-38.MP4,SURVEY-CEBUS-02-01-R1__2017-04-28__06-56-38.MP4,28/04/2017_06:56:38
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-28__07-05-30.MP4,SURVEY-CEBUS-02-01-R1__2017-04-28__07-05-30.MP4,28/04/2017_07:05:30
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-28__07-08-52.MP4,SURVEY-CEBUS-02-01-R1__2017-04-28__07-08-52.MP4,28/04/2017_07:08:52
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-28__07-11-17.MP4,SURVEY-CEBUS-02-01-R1__2017-04-28__07-11-17.MP4,28/04/2017_07:11:17
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-28__07-14-20.MP4,SURVEY-CEBUS-02-01-R1__2017-04-28__07-14-20.MP4,28/04/2017_07:14:20
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-28__07-19-04.MP4,SURVEY-CEBUS-02-01-R1__2017-04-28__07-19-04.MP4,28/04/2017_07:19:04
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-28__07-21-19.MP4,SURVEY-CEBUS-02-01-R1__2017-04-28__07-21-19.MP4,28/04/2017_07:21:19
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-28__16-37-40.MP4,SURVEY-CEBUS-02-01-R1__2017-04-28__16-37-40.MP4,28/04/2017_16:37:40
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-28__17-28-26.MP4,SURVEY-CEBUS-02-01-R1__2017-04-28__17-28-26.MP4,28/04/2017_17:28:26
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-28__17-37-39.MP4,SURVEY-CEBUS-02-01-R1__2017-04-28__17-37-39.MP4,28/04/2017_17:37:39
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-28__17-47-16.MP4,SURVEY-CEBUS-02-01-R1__2017-04-28__17-47-16.MP4,28/04/2017_17:47:16
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-28__17-51-52.MP4,SURVEY-CEBUS-02-01-R1__2017-04-28__17-51-52.MP4,28/04/2017_17:51:52
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-29__06-55-08.MP4,SURVEY-CEBUS-02-01-R1__2017-04-29__06-55-08.MP4,29/04/2017_06:55:08
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-29__07-07-37.MP4,SURVEY-CEBUS-02-01-R1__2017-04-29__07-07-37.MP4,29/04/2017_07:07:37
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-29__07-35-32.MP4,SURVEY-CEBUS-02-01-R1__2017-04-29__07-35-32.MP4,29/04/2017_07:35:32
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-04-30__17-02-25.MP4,SURVEY-CEBUS-02-01-R1__2017-04-30__17-02-25.MP4,30/04/2017_17:02:25
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-01__06-38-21.MP4,SURVEY-CEBUS-02-01-R1__2017-05-01__06-38-21.MP4,01/05/2017_06:38:21
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-01__06-50-38.MP4,SURVEY-CEBUS-02-01-R1__2017-05-01__06-50-38.MP4,01/05/2017_06:50:38
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-01__07-39-33.MP4,SURVEY-CEBUS-02-01-R1__2017-05-01__07-39-33.MP4,01/05/2017_07:39:33
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-01__09-01-44.MP4,SURVEY-CEBUS-02-01-R1__2017-05-01__09-01-44.MP4,01/05/2017_09:01:44
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-01__09-05-13.MP4,SURVEY-CEBUS-02-01-R1__2017-05-01__09-05-13.MP4,01/05/2017_09:05:13
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-01__09-09-25.MP4,SURVEY-CEBUS-02-01-R1__2017-05-01__09-09-25.MP4,01/05/2017_09:09:25
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-01__09-12-01.MP4,SURVEY-CEBUS-02-01-R1__2017-05-01__09-12-01.MP4,01/05/2017_09:12:01
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-01__09-15-45.MP4,SURVEY-CEBUS-02-01-R1__2017-05-01__09-15-45.MP4,01/05/2017_09:15:45
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-01__09-23-51.MP4,SURVEY-CEBUS-02-01-R1__2017-05-01__09-23-51.MP4,01/05/2017_09:23:51
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-01__09-45-43.MP4,SURVEY-CEBUS-02-01-R1__2017-05-01__09-45-43.MP4,01/05/2017_09:45:43
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-01__16-06-11.MP4,SURVEY-CEBUS-02-01-R1__2017-05-01__16-06-11.MP4,01/05/2017_16:06:11
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-01__17-34-53.MP4,SURVEY-CEBUS-02-01-R1__2017-05-01__17-34-53.MP4,01/05/2017_17:34:53
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-01__17-52-57.MP4,SURVEY-CEBUS-02-01-R1__2017-05-01__17-52-57.MP4,01/05/2017_17:52:57
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-02__09-16-44.MP4,SURVEY-CEBUS-02-01-R1__2017-05-02__09-16-44.MP4,02/05/2017_09:16:44
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-02__11-20-24.MP4,SURVEY-CEBUS-02-01-R1__2017-05-02__11-20-24.MP4,02/05/2017_11:20:24
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-02__11-38-03.MP4,SURVEY-CEBUS-02-01-R1__2017-05-02__11-38-03.MP4,02/05/2017_11:38:03
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-02__14-58-54.MP4,SURVEY-CEBUS-02-01-R1__2017-05-02__14-58-54.MP4,02/05/2017_14:58:54
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-06__15-48-40.MP4,SURVEY-CEBUS-02-01-R1__2017-05-06__15-48-40.MP4,06/05/2017_15:48:40
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-08__14-04-07.MP4,SURVEY-CEBUS-02-01-R1__2017-05-08__14-04-07.MP4,08/05/2017_14:04:07
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-09__15-21-21.MP4,SURVEY-CEBUS-02-01-R1__2017-05-09__15-21-21.MP4,09/05/2017_15:21:21
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-13__08-38-33.MP4,SURVEY-CEBUS-02-01-R1__2017-05-13__08-38-33.MP4,13/05/2017_08:38:33
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-13__08-42-07.MP4,SURVEY-CEBUS-02-01-R1__2017-05-13__08-42-07.MP4,13/05/2017_08:42:07
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-13__08-50-08.MP4,SURVEY-CEBUS-02-01-R1__2017-05-13__08-50-08.MP4,13/05/2017_08:50:08
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-13__12-20-36.MP4,SURVEY-CEBUS-02-01-R1__2017-05-13__12-20-36.MP4,13/05/2017_12:20:36
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-17__16-21-50.MP4,SURVEY-CEBUS-02-01-R1__2017-05-17__16-21-50.MP4,17/05/2017_16:21:50
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-17__16-22-26.MP4,SURVEY-CEBUS-02-01-R1__2017-05-17__16-22-26.MP4,17/05/2017_16:22:26
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-17__16-23-16.MP4,SURVEY-CEBUS-02-01-R1__2017-05-17__16-23-16.MP4,17/05/2017_16:23:16
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-17__16-25-01.MP4,SURVEY-CEBUS-02-01-R1__2017-05-17__16-25-01.MP4,17/05/2017_16:25:01
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-17__16-25-52.MP4,SURVEY-CEBUS-02-01-R1__2017-05-17__16-25-52.MP4,17/05/2017_16:25:52
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-17__16-26-33.MP4,SURVEY-CEBUS-02-01-R1__2017-05-17__16-26-33.MP4,17/05/2017_16:26:33
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-17__16-27-10.MP4,SURVEY-CEBUS-02-01-R1__2017-05-17__16-27-10.MP4,17/05/2017_16:27:10
/Volumes/Coiba Image Data/renamed_data/R1/SURVEY-CEBUS-02-01-R1/SURVEY-CEBUS-02-01-R1__2017-05-22__06-44-59.MP4,SURVEY-CEBUS-02-01-R1__2017-05-22__06-44-59.MP4,22/05/2017_06:44:59
