SourceFile,FileName,CreateDate
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-02__02-06-44.MP4,CEBUS-03-R4__2018-04-02__02-06-44.MP4,02/04/2018_02:06:44
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-03__10-23-40.MP4,CEBUS-03-R4__2018-04-03__10-23-40.MP4,03/04/2018_10:23:40
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-04__04-51-35.MP4,CEBUS-03-R4__2018-04-04__04-51-35.MP4,04/04/2018_04:51:35
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-04__14-14-02.MP4,CEBUS-03-R4__2018-04-04__14-14-02.MP4,04/04/2018_14:14:02
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-06__06-28-53.MP4,CEBUS-03-R4__2018-04-06__06-28-53.MP4,06/04/2018_06:28:53
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-06__19-36-00.MP4,CEBUS-03-R4__2018-04-06__19-36-00.MP4,06/04/2018_19:36:00
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-06__21-19-40.MP4,CEBUS-03-R4__2018-04-06__21-19-40.MP4,06/04/2018_21:19:40
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-06__22-49-16.MP4,CEBUS-03-R4__2018-04-06__22-49-16.MP4,06/04/2018_22:49:16
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-17-36.MP4,CEBUS-03-R4__2018-04-07__17-17-36.MP4,07/04/2018_17:17:36
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-18-35.MP4,CEBUS-03-R4__2018-04-07__17-18-35.MP4,07/04/2018_17:18:35
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-19-25.MP4,CEBUS-03-R4__2018-04-07__17-19-25.MP4,07/04/2018_17:19:25
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-20-02.MP4,CEBUS-03-R4__2018-04-07__17-20-02.MP4,07/04/2018_17:20:02
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-20-40.MP4,CEBUS-03-R4__2018-04-07__17-20-40.MP4,07/04/2018_17:20:40
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-21-34.MP4,CEBUS-03-R4__2018-04-07__17-21-34.MP4,07/04/2018_17:21:34
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-22-16.MP4,CEBUS-03-R4__2018-04-07__17-22-16.MP4,07/04/2018_17:22:16
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-23-52.MP4,CEBUS-03-R4__2018-04-07__17-23-52.MP4,07/04/2018_17:23:52
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-24-46.MP4,CEBUS-03-R4__2018-04-07__17-24-46.MP4,07/04/2018_17:24:46
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-25-41.MP4,CEBUS-03-R4__2018-04-07__17-25-41.MP4,07/04/2018_17:25:41
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-26-22.MP4,CEBUS-03-R4__2018-04-07__17-26-22.MP4,07/04/2018_17:26:22
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-27-07.MP4,CEBUS-03-R4__2018-04-07__17-27-07.MP4,07/04/2018_17:27:07
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-27-48.MP4,CEBUS-03-R4__2018-04-07__17-27-48.MP4,07/04/2018_17:27:48
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-28-31.MP4,CEBUS-03-R4__2018-04-07__17-28-31.MP4,07/04/2018_17:28:31
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-29-39.MP4,CEBUS-03-R4__2018-04-07__17-29-39.MP4,07/04/2018_17:29:39
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-30-22.MP4,CEBUS-03-R4__2018-04-07__17-30-22.MP4,07/04/2018_17:30:22
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-34-09.MP4,CEBUS-03-R4__2018-04-07__17-34-09.MP4,07/04/2018_17:34:09
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-34-48.MP4,CEBUS-03-R4__2018-04-07__17-34-48.MP4,07/04/2018_17:34:48
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-36-39.MP4,CEBUS-03-R4__2018-04-07__17-36-39.MP4,07/04/2018_17:36:39
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-37-36.MP4,CEBUS-03-R4__2018-04-07__17-37-36.MP4,07/04/2018_17:37:36
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-38-45.MP4,CEBUS-03-R4__2018-04-07__17-38-45.MP4,07/04/2018_17:38:45
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-07__17-39-23.MP4,CEBUS-03-R4__2018-04-07__17-39-23.MP4,07/04/2018_17:39:23
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-10__11-17-13.MP4,CEBUS-03-R4__2018-04-10__11-17-13.MP4,10/04/2018_11:17:13
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-10__15-56-17.MP4,CEBUS-03-R4__2018-04-10__15-56-17.MP4,10/04/2018_15:56:17
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__08-45-31.MP4,CEBUS-03-R4__2018-04-12__08-45-31.MP4,12/04/2018_08:45:31
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-36-20.MP4,CEBUS-03-R4__2018-04-12__11-36-20.MP4,12/04/2018_11:36:20
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-37-56.MP4,CEBUS-03-R4__2018-04-12__11-37-56.MP4,12/04/2018_11:37:56
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-38-32.MP4,CEBUS-03-R4__2018-04-12__11-38-32.MP4,12/04/2018_11:38:32
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-39-08.MP4,CEBUS-03-R4__2018-04-12__11-39-08.MP4,12/04/2018_11:39:08
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-39-44.MP4,CEBUS-03-R4__2018-04-12__11-39-44.MP4,12/04/2018_11:39:44
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-40-21.MP4,CEBUS-03-R4__2018-04-12__11-40-21.MP4,12/04/2018_11:40:21
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-41-06.MP4,CEBUS-03-R4__2018-04-12__11-41-06.MP4,12/04/2018_11:41:06
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-41-43.MP4,CEBUS-03-R4__2018-04-12__11-41-43.MP4,12/04/2018_11:41:43
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-42-21.MP4,CEBUS-03-R4__2018-04-12__11-42-21.MP4,12/04/2018_11:42:21
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-43-57.MP4,CEBUS-03-R4__2018-04-12__11-43-57.MP4,12/04/2018_11:43:57
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-44-34.MP4,CEBUS-03-R4__2018-04-12__11-44-34.MP4,12/04/2018_11:44:34
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-45-46.MP4,CEBUS-03-R4__2018-04-12__11-45-46.MP4,12/04/2018_11:45:46
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-46-24.MP4,CEBUS-03-R4__2018-04-12__11-46-24.MP4,12/04/2018_11:46:24
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-47-11.MP4,CEBUS-03-R4__2018-04-12__11-47-11.MP4,12/04/2018_11:47:11
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-48-06.MP4,CEBUS-03-R4__2018-04-12__11-48-06.MP4,12/04/2018_11:48:06
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-48-45.MP4,CEBUS-03-R4__2018-04-12__11-48-45.MP4,12/04/2018_11:48:45
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-49-24.MP4,CEBUS-03-R4__2018-04-12__11-49-24.MP4,12/04/2018_11:49:24
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-50-51.MP4,CEBUS-03-R4__2018-04-12__11-50-51.MP4,12/04/2018_11:50:51
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-51-51.MP4,CEBUS-03-R4__2018-04-12__11-51-51.MP4,12/04/2018_11:51:51
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-52-29.MP4,CEBUS-03-R4__2018-04-12__11-52-29.MP4,12/04/2018_11:52:29
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-54-15.MP4,CEBUS-03-R4__2018-04-12__11-54-15.MP4,12/04/2018_11:54:15
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-55-30.MP4,CEBUS-03-R4__2018-04-12__11-55-30.MP4,12/04/2018_11:55:30
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-56-21.MP4,CEBUS-03-R4__2018-04-12__11-56-21.MP4,12/04/2018_11:56:21
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-57-01.MP4,CEBUS-03-R4__2018-04-12__11-57-01.MP4,12/04/2018_11:57:01
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-58-24.MP4,CEBUS-03-R4__2018-04-12__11-58-24.MP4,12/04/2018_11:58:24
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-59-02.MP4,CEBUS-03-R4__2018-04-12__11-59-02.MP4,12/04/2018_11:59:02
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__11-59-38.MP4,CEBUS-03-R4__2018-04-12__11-59-38.MP4,12/04/2018_11:59:38
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-00-41.MP4,CEBUS-03-R4__2018-04-12__12-00-41.MP4,12/04/2018_12:00:41
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-01-22.MP4,CEBUS-03-R4__2018-04-12__12-01-22.MP4,12/04/2018_12:01:22
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-01-59.MP4,CEBUS-03-R4__2018-04-12__12-01-59.MP4,12/04/2018_12:01:59
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-02-37.MP4,CEBUS-03-R4__2018-04-12__12-02-37.MP4,12/04/2018_12:02:37
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-03-13.MP4,CEBUS-03-R4__2018-04-12__12-03-13.MP4,12/04/2018_12:03:13
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-04-37.MP4,CEBUS-03-R4__2018-04-12__12-04-37.MP4,12/04/2018_12:04:37
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-05-20.MP4,CEBUS-03-R4__2018-04-12__12-05-20.MP4,12/04/2018_12:05:20
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-06-34.MP4,CEBUS-03-R4__2018-04-12__12-06-34.MP4,12/04/2018_12:06:34
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-07-12.MP4,CEBUS-03-R4__2018-04-12__12-07-12.MP4,12/04/2018_12:07:12
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-08-23.MP4,CEBUS-03-R4__2018-04-12__12-08-23.MP4,12/04/2018_12:08:23
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-09-13.MP4,CEBUS-03-R4__2018-04-12__12-09-13.MP4,12/04/2018_12:09:13
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-10-13.MP4,CEBUS-03-R4__2018-04-12__12-10-13.MP4,12/04/2018_12:10:13
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-15-53.MP4,CEBUS-03-R4__2018-04-12__12-15-53.MP4,12/04/2018_12:15:53
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-16-32.MP4,CEBUS-03-R4__2018-04-12__12-16-32.MP4,12/04/2018_12:16:32
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-17-25.MP4,CEBUS-03-R4__2018-04-12__12-17-25.MP4,12/04/2018_12:17:25
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-18-40.MP4,CEBUS-03-R4__2018-04-12__12-18-40.MP4,12/04/2018_12:18:40
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-19-16.MP4,CEBUS-03-R4__2018-04-12__12-19-16.MP4,12/04/2018_12:19:16
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-19-58.MP4,CEBUS-03-R4__2018-04-12__12-19-58.MP4,12/04/2018_12:19:58
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-20-36.MP4,CEBUS-03-R4__2018-04-12__12-20-36.MP4,12/04/2018_12:20:36
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-21-12.MP4,CEBUS-03-R4__2018-04-12__12-21-12.MP4,12/04/2018_12:21:12
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-21-49.MP4,CEBUS-03-R4__2018-04-12__12-21-49.MP4,12/04/2018_12:21:49
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-23-00.MP4,CEBUS-03-R4__2018-04-12__12-23-00.MP4,12/04/2018_12:23:00
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-25-39.MP4,CEBUS-03-R4__2018-04-12__12-25-39.MP4,12/04/2018_12:25:39
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-26-38.MP4,CEBUS-03-R4__2018-04-12__12-26-38.MP4,12/04/2018_12:26:38
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-27-27.MP4,CEBUS-03-R4__2018-04-12__12-27-27.MP4,12/04/2018_12:27:27
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-35-06.MP4,CEBUS-03-R4__2018-04-12__12-35-06.MP4,12/04/2018_12:35:06
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-35-47.MP4,CEBUS-03-R4__2018-04-12__12-35-47.MP4,12/04/2018_12:35:47
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-39-36.MP4,CEBUS-03-R4__2018-04-12__12-39-36.MP4,12/04/2018_12:39:36
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-40-59.MP4,CEBUS-03-R4__2018-04-12__12-40-59.MP4,12/04/2018_12:40:59
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-41-58.MP4,CEBUS-03-R4__2018-04-12__12-41-58.MP4,12/04/2018_12:41:58
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-42-44.MP4,CEBUS-03-R4__2018-04-12__12-42-44.MP4,12/04/2018_12:42:44
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-43-27.MP4,CEBUS-03-R4__2018-04-12__12-43-27.MP4,12/04/2018_12:43:27
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-45-01.MP4,CEBUS-03-R4__2018-04-12__12-45-01.MP4,12/04/2018_12:45:01
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-46-09.MP4,CEBUS-03-R4__2018-04-12__12-46-09.MP4,12/04/2018_12:46:09
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-12__12-46-59.MP4,CEBUS-03-R4__2018-04-12__12-46-59.MP4,12/04/2018_12:46:59
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-30-14.MP4,CEBUS-03-R4__2018-04-13__12-30-14.MP4,13/04/2018_12:30:14
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-31-59.MP4,CEBUS-03-R4__2018-04-13__12-31-59.MP4,13/04/2018_12:31:59
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-33-08.MP4,CEBUS-03-R4__2018-04-13__12-33-08.MP4,13/04/2018_12:33:08
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-34-08.MP4,CEBUS-03-R4__2018-04-13__12-34-08.MP4,13/04/2018_12:34:08
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-34-50.MP4,CEBUS-03-R4__2018-04-13__12-34-50.MP4,13/04/2018_12:34:50
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-36-06.MP4,CEBUS-03-R4__2018-04-13__12-36-06.MP4,13/04/2018_12:36:06
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-37-57.MP4,CEBUS-03-R4__2018-04-13__12-37-57.MP4,13/04/2018_12:37:57
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-38-34.MP4,CEBUS-03-R4__2018-04-13__12-38-34.MP4,13/04/2018_12:38:34
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-39-27.MP4,CEBUS-03-R4__2018-04-13__12-39-27.MP4,13/04/2018_12:39:27
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-40-16.MP4,CEBUS-03-R4__2018-04-13__12-40-16.MP4,13/04/2018_12:40:16
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-40-53.MP4,CEBUS-03-R4__2018-04-13__12-40-53.MP4,13/04/2018_12:40:53
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-41-37.MP4,CEBUS-03-R4__2018-04-13__12-41-37.MP4,13/04/2018_12:41:37
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-42-58.MP4,CEBUS-03-R4__2018-04-13__12-42-58.MP4,13/04/2018_12:42:58
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-43-35.MP4,CEBUS-03-R4__2018-04-13__12-43-35.MP4,13/04/2018_12:43:35
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-44-12.MP4,CEBUS-03-R4__2018-04-13__12-44-12.MP4,13/04/2018_12:44:12
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-45-30.MP4,CEBUS-03-R4__2018-04-13__12-45-30.MP4,13/04/2018_12:45:30
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-47-30.MP4,CEBUS-03-R4__2018-04-13__12-47-30.MP4,13/04/2018_12:47:30
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-03-R4/CEBUS-03-R4__2018-04-13__12-48-18.MP4,CEBUS-03-R4__2018-04-13__12-48-18.MP4,13/04/2018_12:48:18
