SourceFile,FileName,CreateDate
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-15-42.MP4,CEBUS-06-R4__2018-04-13__13-15-42.MP4,13/04/2018_13:15:42
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-17-51.MP4,CEBUS-06-R4__2018-04-13__13-17-51.MP4,13/04/2018_13:17:51
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-18-29.MP4,CEBUS-06-R4__2018-04-13__13-18-29.MP4,13/04/2018_13:18:29
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-19-21.MP4,CEBUS-06-R4__2018-04-13__13-19-21.MP4,13/04/2018_13:19:21
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-20-08.MP4,CEBUS-06-R4__2018-04-13__13-20-08.MP4,13/04/2018_13:20:08
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-20-58.MP4,CEBUS-06-R4__2018-04-13__13-20-58.MP4,13/04/2018_13:20:58
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-21-38.MP4,CEBUS-06-R4__2018-04-13__13-21-38.MP4,13/04/2018_13:21:38
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-22-14.MP4,CEBUS-06-R4__2018-04-13__13-22-14.MP4,13/04/2018_13:22:14
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-23-17.MP4,CEBUS-06-R4__2018-04-13__13-23-17.MP4,13/04/2018_13:23:17
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-24-04.MP4,CEBUS-06-R4__2018-04-13__13-24-04.MP4,13/04/2018_13:24:04
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-25-03.MP4,CEBUS-06-R4__2018-04-13__13-25-03.MP4,13/04/2018_13:25:03
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-25-39.MP4,CEBUS-06-R4__2018-04-13__13-25-39.MP4,13/04/2018_13:25:39
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-26-42.MP4,CEBUS-06-R4__2018-04-13__13-26-42.MP4,13/04/2018_13:26:42
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-27-20.MP4,CEBUS-06-R4__2018-04-13__13-27-20.MP4,13/04/2018_13:27:20
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-28-43.MP4,CEBUS-06-R4__2018-04-13__13-28-43.MP4,13/04/2018_13:28:43
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-29-36.MP4,CEBUS-06-R4__2018-04-13__13-29-36.MP4,13/04/2018_13:29:36
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-31-09.MP4,CEBUS-06-R4__2018-04-13__13-31-09.MP4,13/04/2018_13:31:09
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-31-51.MP4,CEBUS-06-R4__2018-04-13__13-31-51.MP4,13/04/2018_13:31:51
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-13__13-37-04.MP4,CEBUS-06-R4__2018-04-13__13-37-04.MP4,13/04/2018_13:37:04
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__06-16-26.MP4,CEBUS-06-R4__2018-04-15__06-16-26.MP4,15/04/2018_06:16:26
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__06-18-01.MP4,CEBUS-06-R4__2018-04-15__06-18-01.MP4,15/04/2018_06:18:01
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__06-18-37.MP4,CEBUS-06-R4__2018-04-15__06-18-37.MP4,15/04/2018_06:18:37
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__06-19-14.MP4,CEBUS-06-R4__2018-04-15__06-19-14.MP4,15/04/2018_06:19:14
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__06-20-22.MP4,CEBUS-06-R4__2018-04-15__06-20-22.MP4,15/04/2018_06:20:22
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__06-20-59.MP4,CEBUS-06-R4__2018-04-15__06-20-59.MP4,15/04/2018_06:20:59
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__06-21-38.MP4,CEBUS-06-R4__2018-04-15__06-21-38.MP4,15/04/2018_06:21:38
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__06-23-01.MP4,CEBUS-06-R4__2018-04-15__06-23-01.MP4,15/04/2018_06:23:01
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__06-23-36.MP4,CEBUS-06-R4__2018-04-15__06-23-36.MP4,15/04/2018_06:23:36
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__06-25-01.MP4,CEBUS-06-R4__2018-04-15__06-25-01.MP4,15/04/2018_06:25:01
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__06-25-40.MP4,CEBUS-06-R4__2018-04-15__06-25-40.MP4,15/04/2018_06:25:40
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__06-26-17.MP4,CEBUS-06-R4__2018-04-15__06-26-17.MP4,15/04/2018_06:26:17
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__06-27-16.MP4,CEBUS-06-R4__2018-04-15__06-27-16.MP4,15/04/2018_06:27:16
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__06-27-56.MP4,CEBUS-06-R4__2018-04-15__06-27-56.MP4,15/04/2018_06:27:56
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__06-28-44.MP4,CEBUS-06-R4__2018-04-15__06-28-44.MP4,15/04/2018_06:28:44
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__06-29-54.MP4,CEBUS-06-R4__2018-04-15__06-29-54.MP4,15/04/2018_06:29:54
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__14-29-22.MP4,CEBUS-06-R4__2018-04-15__14-29-22.MP4,15/04/2018_14:29:22
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__14-29-59.MP4,CEBUS-06-R4__2018-04-15__14-29-59.MP4,15/04/2018_14:29:59
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__14-31-35.MP4,CEBUS-06-R4__2018-04-15__14-31-35.MP4,15/04/2018_14:31:35
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__14-37-15.MP4,CEBUS-06-R4__2018-04-15__14-37-15.MP4,15/04/2018_14:37:15
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__14-37-52.MP4,CEBUS-06-R4__2018-04-15__14-37-52.MP4,15/04/2018_14:37:52
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__14-38-51.MP4,CEBUS-06-R4__2018-04-15__14-38-51.MP4,15/04/2018_14:38:51
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__14-40-03.MP4,CEBUS-06-R4__2018-04-15__14-40-03.MP4,15/04/2018_14:40:03
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__14-40-46.MP4,CEBUS-06-R4__2018-04-15__14-40-46.MP4,15/04/2018_14:40:46
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__14-41-34.MP4,CEBUS-06-R4__2018-04-15__14-41-34.MP4,15/04/2018_14:41:34
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-15__14-42-33.MP4,CEBUS-06-R4__2018-04-15__14-42-33.MP4,15/04/2018_14:42:33
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-33-15.MP4,CEBUS-06-R4__2018-04-19__13-33-15.MP4,19/04/2018_13:33:15
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-36-45.MP4,CEBUS-06-R4__2018-04-19__13-36-45.MP4,19/04/2018_13:36:45
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-37-20.MP4,CEBUS-06-R4__2018-04-19__13-37-20.MP4,19/04/2018_13:37:20
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-37-55.MP4,CEBUS-06-R4__2018-04-19__13-37-55.MP4,19/04/2018_13:37:55
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-38-40.MP4,CEBUS-06-R4__2018-04-19__13-38-40.MP4,19/04/2018_13:38:40
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-39-24.MP4,CEBUS-06-R4__2018-04-19__13-39-24.MP4,19/04/2018_13:39:24
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-40-39.MP4,CEBUS-06-R4__2018-04-19__13-40-39.MP4,19/04/2018_13:40:39
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-41-30.MP4,CEBUS-06-R4__2018-04-19__13-41-30.MP4,19/04/2018_13:41:30
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-42-23.MP4,CEBUS-06-R4__2018-04-19__13-42-23.MP4,19/04/2018_13:42:23
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-42-59.MP4,CEBUS-06-R4__2018-04-19__13-42-59.MP4,19/04/2018_13:42:59
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-43-35.MP4,CEBUS-06-R4__2018-04-19__13-43-35.MP4,19/04/2018_13:43:35
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-44-14.MP4,CEBUS-06-R4__2018-04-19__13-44-14.MP4,19/04/2018_13:44:14
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-44-57.MP4,CEBUS-06-R4__2018-04-19__13-44-57.MP4,19/04/2018_13:44:57
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-45-37.MP4,CEBUS-06-R4__2018-04-19__13-45-37.MP4,19/04/2018_13:45:37
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-46-50.MP4,CEBUS-06-R4__2018-04-19__13-46-50.MP4,19/04/2018_13:46:50
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-47-29.MP4,CEBUS-06-R4__2018-04-19__13-47-29.MP4,19/04/2018_13:47:29
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-48-49.MP4,CEBUS-06-R4__2018-04-19__13-48-49.MP4,19/04/2018_13:48:49
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-49-24.MP4,CEBUS-06-R4__2018-04-19__13-49-24.MP4,19/04/2018_13:49:24
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-50-01.MP4,CEBUS-06-R4__2018-04-19__13-50-01.MP4,19/04/2018_13:50:01
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-50-38.MP4,CEBUS-06-R4__2018-04-19__13-50-38.MP4,19/04/2018_13:50:38
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-51-22.MP4,CEBUS-06-R4__2018-04-19__13-51-22.MP4,19/04/2018_13:51:22
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-51-57.MP4,CEBUS-06-R4__2018-04-19__13-51-57.MP4,19/04/2018_13:51:57
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-52-35.MP4,CEBUS-06-R4__2018-04-19__13-52-35.MP4,19/04/2018_13:52:35
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-53-13.MP4,CEBUS-06-R4__2018-04-19__13-53-13.MP4,19/04/2018_13:53:13
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-54-19.MP4,CEBUS-06-R4__2018-04-19__13-54-19.MP4,19/04/2018_13:54:19
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-55-03.MP4,CEBUS-06-R4__2018-04-19__13-55-03.MP4,19/04/2018_13:55:03
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-55-38.MP4,CEBUS-06-R4__2018-04-19__13-55-38.MP4,19/04/2018_13:55:38
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-56-51.MP4,CEBUS-06-R4__2018-04-19__13-56-51.MP4,19/04/2018_13:56:51
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__13-57-32.MP4,CEBUS-06-R4__2018-04-19__13-57-32.MP4,19/04/2018_13:57:32
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-00-04.MP4,CEBUS-06-R4__2018-04-19__14-00-04.MP4,19/04/2018_14:00:04
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-00-54.MP4,CEBUS-06-R4__2018-04-19__14-00-54.MP4,19/04/2018_14:00:54
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-01-34.MP4,CEBUS-06-R4__2018-04-19__14-01-34.MP4,19/04/2018_14:01:34
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-02-11.MP4,CEBUS-06-R4__2018-04-19__14-02-11.MP4,19/04/2018_14:02:11
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-02-50.MP4,CEBUS-06-R4__2018-04-19__14-02-50.MP4,19/04/2018_14:02:50
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-03-59.MP4,CEBUS-06-R4__2018-04-19__14-03-59.MP4,19/04/2018_14:03:59
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-04-44.MP4,CEBUS-06-R4__2018-04-19__14-04-44.MP4,19/04/2018_14:04:44
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-05-43.MP4,CEBUS-06-R4__2018-04-19__14-05-43.MP4,19/04/2018_14:05:43
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-06-28.MP4,CEBUS-06-R4__2018-04-19__14-06-28.MP4,19/04/2018_14:06:28
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-08-05.MP4,CEBUS-06-R4__2018-04-19__14-08-05.MP4,19/04/2018_14:08:05
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-08-47.MP4,CEBUS-06-R4__2018-04-19__14-08-47.MP4,19/04/2018_14:08:47
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-12-41.MP4,CEBUS-06-R4__2018-04-19__14-12-41.MP4,19/04/2018_14:12:41
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-13-52.MP4,CEBUS-06-R4__2018-04-19__14-13-52.MP4,19/04/2018_14:13:52
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-15-30.MP4,CEBUS-06-R4__2018-04-19__14-15-30.MP4,19/04/2018_14:15:30
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-19-40.MP4,CEBUS-06-R4__2018-04-19__14-19-40.MP4,19/04/2018_14:19:40
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-20-23.MP4,CEBUS-06-R4__2018-04-19__14-20-23.MP4,19/04/2018_14:20:23
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-21-22.MP4,CEBUS-06-R4__2018-04-19__14-21-22.MP4,19/04/2018_14:21:22
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-22-36.MP4,CEBUS-06-R4__2018-04-19__14-22-36.MP4,19/04/2018_14:22:36
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-23-33.MP4,CEBUS-06-R4__2018-04-19__14-23-33.MP4,19/04/2018_14:23:33
/Volumes/Coiba Image Data/renamed_data/R4/CEBUS-06-R4/CEBUS-06-R4__2018-04-19__14-24-16.MP4,CEBUS-06-R4__2018-04-19__14-24-16.MP4,19/04/2018_14:24:16
