SourceFile,FileName,CreateDate
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-29__16-31-06.MP4,CEBUS-02-R2__2017-07-29__16-31-06.MP4,29/07/2017_16:31:06
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-29__16-31-49.MP4,CEBUS-02-R2__2017-07-29__16-31-49.MP4,29/07/2017_16:31:49
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-30__10-16-27.MP4,CEBUS-02-R2__2017-07-30__10-16-27.MP4,30/07/2017_10:16:27
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-30__11-15-08.MP4,CEBUS-02-R2__2017-07-30__11-15-08.MP4,30/07/2017_11:15:08
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-30__11-15-54.MP4,CEBUS-02-R2__2017-07-30__11-15-54.MP4,30/07/2017_11:15:54
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__07-57-40.MP4,CEBUS-02-R2__2017-07-31__07-57-40.MP4,31/07/2017_07:57:40
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__08-01-03.MP4,CEBUS-02-R2__2017-07-31__08-01-03.MP4,31/07/2017_08:01:03
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__08-01-49.MP4,CEBUS-02-R2__2017-07-31__08-01-49.MP4,31/07/2017_08:01:49
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__10-07-10.MP4,CEBUS-02-R2__2017-07-31__10-07-10.MP4,31/07/2017_10:07:10
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__10-12-03.MP4,CEBUS-02-R2__2017-07-31__10-12-03.MP4,31/07/2017_10:12:03
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__11-07-49.MP4,CEBUS-02-R2__2017-07-31__11-07-49.MP4,31/07/2017_11:07:49
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__13-32-53.MP4,CEBUS-02-R2__2017-07-31__13-32-53.MP4,31/07/2017_13:32:53
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__13-33-44.MP4,CEBUS-02-R2__2017-07-31__13-33-44.MP4,31/07/2017_13:33:44
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__13-34-28.MP4,CEBUS-02-R2__2017-07-31__13-34-28.MP4,31/07/2017_13:34:28
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__14-30-02.MP4,CEBUS-02-R2__2017-07-31__14-30-02.MP4,31/07/2017_14:30:02
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__14-31-39.MP4,CEBUS-02-R2__2017-07-31__14-31-39.MP4,31/07/2017_14:31:39
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__14-32-36.MP4,CEBUS-02-R2__2017-07-31__14-32-36.MP4,31/07/2017_14:32:36
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__14-34-09.MP4,CEBUS-02-R2__2017-07-31__14-34-09.MP4,31/07/2017_14:34:09
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__14-36-02.MP4,CEBUS-02-R2__2017-07-31__14-36-02.MP4,31/07/2017_14:36:02
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__14-36-43.MP4,CEBUS-02-R2__2017-07-31__14-36-43.MP4,31/07/2017_14:36:43
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__14-37-24.MP4,CEBUS-02-R2__2017-07-31__14-37-24.MP4,31/07/2017_14:37:24
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__14-38-16.MP4,CEBUS-02-R2__2017-07-31__14-38-16.MP4,31/07/2017_14:38:16
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__14-39-22.MP4,CEBUS-02-R2__2017-07-31__14-39-22.MP4,31/07/2017_14:39:22
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__14-40-11.MP4,CEBUS-02-R2__2017-07-31__14-40-11.MP4,31/07/2017_14:40:11
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__14-40-53.MP4,CEBUS-02-R2__2017-07-31__14-40-53.MP4,31/07/2017_14:40:53
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__14-42-22.MP4,CEBUS-02-R2__2017-07-31__14-42-22.MP4,31/07/2017_14:42:22
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__14-43-05.MP4,CEBUS-02-R2__2017-07-31__14-43-05.MP4,31/07/2017_14:43:05
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__17-31-45.MP4,CEBUS-02-R2__2017-07-31__17-31-45.MP4,31/07/2017_17:31:45
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__17-32-25.MP4,CEBUS-02-R2__2017-07-31__17-32-25.MP4,31/07/2017_17:32:25
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__17-33-07.MP4,CEBUS-02-R2__2017-07-31__17-33-07.MP4,31/07/2017_17:33:07
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__17-36-31.MP4,CEBUS-02-R2__2017-07-31__17-36-31.MP4,31/07/2017_17:36:31
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__17-37-22.MP4,CEBUS-02-R2__2017-07-31__17-37-22.MP4,31/07/2017_17:37:22
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-07-31__17-44-56.MP4,CEBUS-02-R2__2017-07-31__17-44-56.MP4,31/07/2017_17:44:56
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__11-39-48.MP4,CEBUS-02-R2__2017-08-01__11-39-48.MP4,01/08/2017_11:39:48
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-16-05.MP4,CEBUS-02-R2__2017-08-01__16-16-05.MP4,01/08/2017_16:16:05
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-20-01.MP4,CEBUS-02-R2__2017-08-01__16-20-01.MP4,01/08/2017_16:20:01
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-20-51.MP4,CEBUS-02-R2__2017-08-01__16-20-51.MP4,01/08/2017_16:20:51
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-21-32.MP4,CEBUS-02-R2__2017-08-01__16-21-32.MP4,01/08/2017_16:21:32
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-22-18.MP4,CEBUS-02-R2__2017-08-01__16-22-18.MP4,01/08/2017_16:22:18
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-23-04.MP4,CEBUS-02-R2__2017-08-01__16-23-04.MP4,01/08/2017_16:23:04
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-24-40.MP4,CEBUS-02-R2__2017-08-01__16-24-40.MP4,01/08/2017_16:24:40
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-25-22.MP4,CEBUS-02-R2__2017-08-01__16-25-22.MP4,01/08/2017_16:25:22
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-26-03.MP4,CEBUS-02-R2__2017-08-01__16-26-03.MP4,01/08/2017_16:26:03
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-26-44.MP4,CEBUS-02-R2__2017-08-01__16-26-44.MP4,01/08/2017_16:26:44
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-27-24.MP4,CEBUS-02-R2__2017-08-01__16-27-24.MP4,01/08/2017_16:27:24
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-30-47.MP4,CEBUS-02-R2__2017-08-01__16-30-47.MP4,01/08/2017_16:30:47
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-31-54.MP4,CEBUS-02-R2__2017-08-01__16-31-54.MP4,01/08/2017_16:31:54
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-33-09.MP4,CEBUS-02-R2__2017-08-01__16-33-09.MP4,01/08/2017_16:33:09
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-33-51.MP4,CEBUS-02-R2__2017-08-01__16-33-51.MP4,01/08/2017_16:33:51
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-36-53.MP4,CEBUS-02-R2__2017-08-01__16-36-53.MP4,01/08/2017_16:36:53
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-37-37.MP4,CEBUS-02-R2__2017-08-01__16-37-37.MP4,01/08/2017_16:37:37
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-38-20.MP4,CEBUS-02-R2__2017-08-01__16-38-20.MP4,01/08/2017_16:38:20
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-42-28.MP4,CEBUS-02-R2__2017-08-01__16-42-28.MP4,01/08/2017_16:42:28
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-43-09.MP4,CEBUS-02-R2__2017-08-01__16-43-09.MP4,01/08/2017_16:43:09
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-44-26.MP4,CEBUS-02-R2__2017-08-01__16-44-26.MP4,01/08/2017_16:44:26
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-45-06.MP4,CEBUS-02-R2__2017-08-01__16-45-06.MP4,01/08/2017_16:45:06
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-45-49.MP4,CEBUS-02-R2__2017-08-01__16-45-49.MP4,01/08/2017_16:45:49
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-46-30.MP4,CEBUS-02-R2__2017-08-01__16-46-30.MP4,01/08/2017_16:46:30
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-47-12.MP4,CEBUS-02-R2__2017-08-01__16-47-12.MP4,01/08/2017_16:47:12
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__16-47-52.MP4,CEBUS-02-R2__2017-08-01__16-47-52.MP4,01/08/2017_16:47:52
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-01__17-44-57.MP4,CEBUS-02-R2__2017-08-01__17-44-57.MP4,01/08/2017_17:44:57
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-03__10-10-37.MP4,CEBUS-02-R2__2017-08-03__10-10-37.MP4,03/08/2017_10:10:37
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-03__10-21-11.MP4,CEBUS-02-R2__2017-08-03__10-21-11.MP4,03/08/2017_10:21:11
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-03__10-48-27.MP4,CEBUS-02-R2__2017-08-03__10-48-27.MP4,03/08/2017_10:48:27
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-03__10-49-10.MP4,CEBUS-02-R2__2017-08-03__10-49-10.MP4,03/08/2017_10:49:10
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-03__10-50-20.MP4,CEBUS-02-R2__2017-08-03__10-50-20.MP4,03/08/2017_10:50:20
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-03__10-52-19.MP4,CEBUS-02-R2__2017-08-03__10-52-19.MP4,03/08/2017_10:52:19
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-03__10-53-51.MP4,CEBUS-02-R2__2017-08-03__10-53-51.MP4,03/08/2017_10:53:51
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-03__11-07-24.MP4,CEBUS-02-R2__2017-08-03__11-07-24.MP4,03/08/2017_11:07:24
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-03__14-37-21.MP4,CEBUS-02-R2__2017-08-03__14-37-21.MP4,03/08/2017_14:37:21
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-03__14-39-48.MP4,CEBUS-02-R2__2017-08-03__14-39-48.MP4,03/08/2017_14:39:48
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-03__14-40-37.MP4,CEBUS-02-R2__2017-08-03__14-40-37.MP4,03/08/2017_14:40:37
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-03__14-42-12.MP4,CEBUS-02-R2__2017-08-03__14-42-12.MP4,03/08/2017_14:42:12
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-03__17-34-49.MP4,CEBUS-02-R2__2017-08-03__17-34-49.MP4,03/08/2017_17:34:49
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-04__10-16-40.MP4,CEBUS-02-R2__2017-08-04__10-16-40.MP4,04/08/2017_10:16:40
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-04__10-20-24.MP4,CEBUS-02-R2__2017-08-04__10-20-24.MP4,04/08/2017_10:20:24
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-04__17-34-53.MP4,CEBUS-02-R2__2017-08-04__17-34-53.MP4,04/08/2017_17:34:53
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-04__17-35-35.MP4,CEBUS-02-R2__2017-08-04__17-35-35.MP4,04/08/2017_17:35:35
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-04__17-42-26.MP4,CEBUS-02-R2__2017-08-04__17-42-26.MP4,04/08/2017_17:42:26
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-04__17-45-53.MP4,CEBUS-02-R2__2017-08-04__17-45-53.MP4,04/08/2017_17:45:53
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-04__17-49-18.MP4,CEBUS-02-R2__2017-08-04__17-49-18.MP4,04/08/2017_17:49:18
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-04__17-49-59.MP4,CEBUS-02-R2__2017-08-04__17-49-59.MP4,04/08/2017_17:49:59
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-05__10-19-48.MP4,CEBUS-02-R2__2017-08-05__10-19-48.MP4,05/08/2017_10:19:48
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-05__10-22-16.MP4,CEBUS-02-R2__2017-08-05__10-22-16.MP4,05/08/2017_10:22:16
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-05__10-23-05.MP4,CEBUS-02-R2__2017-08-05__10-23-05.MP4,05/08/2017_10:23:05
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-05__10-28-56.MP4,CEBUS-02-R2__2017-08-05__10-28-56.MP4,05/08/2017_10:28:56
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-05__10-31-27.MP4,CEBUS-02-R2__2017-08-05__10-31-27.MP4,05/08/2017_10:31:27
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-05__10-49-29.MP4,CEBUS-02-R2__2017-08-05__10-49-29.MP4,05/08/2017_10:49:29
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-05__10-51-06.MP4,CEBUS-02-R2__2017-08-05__10-51-06.MP4,05/08/2017_10:51:06
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-05__10-53-42.MP4,CEBUS-02-R2__2017-08-05__10-53-42.MP4,05/08/2017_10:53:42
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-05__10-57-08.MP4,CEBUS-02-R2__2017-08-05__10-57-08.MP4,05/08/2017_10:57:08
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-05__10-58-42.MP4,CEBUS-02-R2__2017-08-05__10-58-42.MP4,05/08/2017_10:58:42
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-05__10-59-23.MP4,CEBUS-02-R2__2017-08-05__10-59-23.MP4,05/08/2017_10:59:23
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-05__11-04-42.MP4,CEBUS-02-R2__2017-08-05__11-04-42.MP4,05/08/2017_11:04:42
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-05__11-22-16.MP4,CEBUS-02-R2__2017-08-05__11-22-16.MP4,05/08/2017_11:22:16
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-05__11-45-04.MP4,CEBUS-02-R2__2017-08-05__11-45-04.MP4,05/08/2017_11:45:04
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-05__11-50-27.MP4,CEBUS-02-R2__2017-08-05__11-50-27.MP4,05/08/2017_11:50:27
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-05__11-53-58.MP4,CEBUS-02-R2__2017-08-05__11-53-58.MP4,05/08/2017_11:53:58
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-06__08-51-39.MP4,CEBUS-02-R2__2017-08-06__08-51-39.MP4,06/08/2017_08:51:39
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-06__12-28-05.MP4,CEBUS-02-R2__2017-08-06__12-28-05.MP4,06/08/2017_12:28:05
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-06__12-44-56.MP4,CEBUS-02-R2__2017-08-06__12-44-56.MP4,06/08/2017_12:44:56
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-06__12-46-00.MP4,CEBUS-02-R2__2017-08-06__12-46-00.MP4,06/08/2017_12:46:00
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-06__17-10-56.MP4,CEBUS-02-R2__2017-08-06__17-10-56.MP4,06/08/2017_17:10:56
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-06__17-11-47.MP4,CEBUS-02-R2__2017-08-06__17-11-47.MP4,06/08/2017_17:11:47
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-07__09-29-04.MP4,CEBUS-02-R2__2017-08-07__09-29-04.MP4,07/08/2017_09:29:04
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-07__12-10-01.MP4,CEBUS-02-R2__2017-08-07__12-10-01.MP4,07/08/2017_12:10:01
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-07__17-20-15.MP4,CEBUS-02-R2__2017-08-07__17-20-15.MP4,07/08/2017_17:20:15
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-07__17-21-13.MP4,CEBUS-02-R2__2017-08-07__17-21-13.MP4,07/08/2017_17:21:13
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-07__17-21-56.MP4,CEBUS-02-R2__2017-08-07__17-21-56.MP4,07/08/2017_17:21:56
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-07__17-28-59.MP4,CEBUS-02-R2__2017-08-07__17-28-59.MP4,07/08/2017_17:28:59
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-07__17-29-48.MP4,CEBUS-02-R2__2017-08-07__17-29-48.MP4,07/08/2017_17:29:48
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-07__17-36-20.MP4,CEBUS-02-R2__2017-08-07__17-36-20.MP4,07/08/2017_17:36:20
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-07__17-37-00.MP4,CEBUS-02-R2__2017-08-07__17-37-00.MP4,07/08/2017_17:37:00
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-07__17-37-42.MP4,CEBUS-02-R2__2017-08-07__17-37-42.MP4,07/08/2017_17:37:42
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-07__17-39-03.MP4,CEBUS-02-R2__2017-08-07__17-39-03.MP4,07/08/2017_17:39:03
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-07__17-45-27.MP4,CEBUS-02-R2__2017-08-07__17-45-27.MP4,07/08/2017_17:45:27
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-07__17-46-09.MP4,CEBUS-02-R2__2017-08-07__17-46-09.MP4,07/08/2017_17:46:09
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-08__12-34-41.MP4,CEBUS-02-R2__2017-08-08__12-34-41.MP4,08/08/2017_12:34:41
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-08__12-35-25.MP4,CEBUS-02-R2__2017-08-08__12-35-25.MP4,08/08/2017_12:35:25
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-08__12-36-10.MP4,CEBUS-02-R2__2017-08-08__12-36-10.MP4,08/08/2017_12:36:10
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-08__12-39-05.MP4,CEBUS-02-R2__2017-08-08__12-39-05.MP4,08/08/2017_12:39:05
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-08__12-40-33.MP4,CEBUS-02-R2__2017-08-08__12-40-33.MP4,08/08/2017_12:40:33
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-09__07-01-55.MP4,CEBUS-02-R2__2017-08-09__07-01-55.MP4,09/08/2017_07:01:55
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-02-R2/CEBUS-02-R2__2017-08-09__13-06-18.MP4,CEBUS-02-R2__2017-08-09__13-06-18.MP4,09/08/2017_13:06:18
