SourceFile,FileName,CreateDate
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-07__14-34-25.MP4,CEBUS-08-R3__2018-01-07__14-34-25.MP4,07/01/2018_14:34:25
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-07__16-31-37.MP4,CEBUS-08-R3__2018-01-07__16-31-37.MP4,07/01/2018_16:31:37
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-07__16-40-36.MP4,CEBUS-08-R3__2018-01-07__16-40-36.MP4,07/01/2018_16:40:36
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-07__16-43-26.MP4,CEBUS-08-R3__2018-01-07__16-43-26.MP4,07/01/2018_16:43:26
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-07__16-47-18.MP4,CEBUS-08-R3__2018-01-07__16-47-18.MP4,07/01/2018_16:47:18
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-08__13-48-07.MP4,CEBUS-08-R3__2018-01-08__13-48-07.MP4,08/01/2018_13:48:07
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-08__18-06-50.MP4,CEBUS-08-R3__2018-01-08__18-06-50.MP4,08/01/2018_18:06:50
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-08__18-25-51.MP4,CEBUS-08-R3__2018-01-08__18-25-51.MP4,08/01/2018_18:25:51
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-08__18-26-53.MP4,CEBUS-08-R3__2018-01-08__18-26-53.MP4,08/01/2018_18:26:53
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-09__06-40-01.MP4,CEBUS-08-R3__2018-01-09__06-40-01.MP4,09/01/2018_06:40:01
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-09__06-44-37.MP4,CEBUS-08-R3__2018-01-09__06-44-37.MP4,09/01/2018_06:44:37
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-09__06-45-58.MP4,CEBUS-08-R3__2018-01-09__06-45-58.MP4,09/01/2018_06:45:58
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-09__06-50-08.MP4,CEBUS-08-R3__2018-01-09__06-50-08.MP4,09/01/2018_06:50:08
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-09__06-51-41.MP4,CEBUS-08-R3__2018-01-09__06-51-41.MP4,09/01/2018_06:51:41
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-09__06-52-37.MP4,CEBUS-08-R3__2018-01-09__06-52-37.MP4,09/01/2018_06:52:37
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-09__06-55-02.MP4,CEBUS-08-R3__2018-01-09__06-55-02.MP4,09/01/2018_06:55:02
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-09__16-27-30.MP4,CEBUS-08-R3__2018-01-09__16-27-30.MP4,09/01/2018_16:27:30
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-09__16-30-37.MP4,CEBUS-08-R3__2018-01-09__16-30-37.MP4,09/01/2018_16:30:37
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-09__16-32-04.MP4,CEBUS-08-R3__2018-01-09__16-32-04.MP4,09/01/2018_16:32:04
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-09__16-33-06.MP4,CEBUS-08-R3__2018-01-09__16-33-06.MP4,09/01/2018_16:33:06
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-09__16-35-34.MP4,CEBUS-08-R3__2018-01-09__16-35-34.MP4,09/01/2018_16:35:34
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-09__16-36-42.MP4,CEBUS-08-R3__2018-01-09__16-36-42.MP4,09/01/2018_16:36:42
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-09__16-40-06.MP4,CEBUS-08-R3__2018-01-09__16-40-06.MP4,09/01/2018_16:40:06
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-09__16-41-29.MP4,CEBUS-08-R3__2018-01-09__16-41-29.MP4,09/01/2018_16:41:29
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-09__16-42-34.MP4,CEBUS-08-R3__2018-01-09__16-42-34.MP4,09/01/2018_16:42:34
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-09__16-50-21.MP4,CEBUS-08-R3__2018-01-09__16-50-21.MP4,09/01/2018_16:50:21
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-12__08-28-27.MP4,CEBUS-08-R3__2018-01-12__08-28-27.MP4,12/01/2018_08:28:27
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-12__08-29-15.MP4,CEBUS-08-R3__2018-01-12__08-29-15.MP4,12/01/2018_08:29:15
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-12__08-37-18.MP4,CEBUS-08-R3__2018-01-12__08-37-18.MP4,12/01/2018_08:37:18
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-12__08-41-56.MP4,CEBUS-08-R3__2018-01-12__08-41-56.MP4,12/01/2018_08:41:56
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-12__08-44-46.MP4,CEBUS-08-R3__2018-01-12__08-44-46.MP4,12/01/2018_08:44:46
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-12__08-52-19.MP4,CEBUS-08-R3__2018-01-12__08-52-19.MP4,12/01/2018_08:52:19
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-12__08-55-58.MP4,CEBUS-08-R3__2018-01-12__08-55-58.MP4,12/01/2018_08:55:58
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-12__08-58-13.MP4,CEBUS-08-R3__2018-01-12__08-58-13.MP4,12/01/2018_08:58:13
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-12__08-59-19.MP4,CEBUS-08-R3__2018-01-12__08-59-19.MP4,12/01/2018_08:59:19
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__07-05-32.MP4,CEBUS-08-R3__2018-01-13__07-05-32.MP4,13/01/2018_07:05:32
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__07-09-38.MP4,CEBUS-08-R3__2018-01-13__07-09-38.MP4,13/01/2018_07:09:38
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__07-43-24.MP4,CEBUS-08-R3__2018-01-13__07-43-24.MP4,13/01/2018_07:43:24
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__07-45-19.MP4,CEBUS-08-R3__2018-01-13__07-45-19.MP4,13/01/2018_07:45:19
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__07-46-32.MP4,CEBUS-08-R3__2018-01-13__07-46-32.MP4,13/01/2018_07:46:32
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__07-54-03.MP4,CEBUS-08-R3__2018-01-13__07-54-03.MP4,13/01/2018_07:54:03
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__08-01-34.MP4,CEBUS-08-R3__2018-01-13__08-01-34.MP4,13/01/2018_08:01:34
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__08-02-26.MP4,CEBUS-08-R3__2018-01-13__08-02-26.MP4,13/01/2018_08:02:26
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__08-03-50.MP4,CEBUS-08-R3__2018-01-13__08-03-50.MP4,13/01/2018_08:03:50
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__16-33-27.MP4,CEBUS-08-R3__2018-01-13__16-33-27.MP4,13/01/2018_16:33:27
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__16-37-32.MP4,CEBUS-08-R3__2018-01-13__16-37-32.MP4,13/01/2018_16:37:32
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__16-39-42.MP4,CEBUS-08-R3__2018-01-13__16-39-42.MP4,13/01/2018_16:39:42
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__16-41-13.MP4,CEBUS-08-R3__2018-01-13__16-41-13.MP4,13/01/2018_16:41:13
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__16-45-30.MP4,CEBUS-08-R3__2018-01-13__16-45-30.MP4,13/01/2018_16:45:30
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__16-47-30.MP4,CEBUS-08-R3__2018-01-13__16-47-30.MP4,13/01/2018_16:47:30
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__16-52-59.MP4,CEBUS-08-R3__2018-01-13__16-52-59.MP4,13/01/2018_16:52:59
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__16-54-33.MP4,CEBUS-08-R3__2018-01-13__16-54-33.MP4,13/01/2018_16:54:33
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-13__16-56-13.MP4,CEBUS-08-R3__2018-01-13__16-56-13.MP4,13/01/2018_16:56:13
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-14__16-15-27.MP4,CEBUS-08-R3__2018-01-14__16-15-27.MP4,14/01/2018_16:15:27
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-14__16-57-09.MP4,CEBUS-08-R3__2018-01-14__16-57-09.MP4,14/01/2018_16:57:09
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-15__07-13-31.MP4,CEBUS-08-R3__2018-01-15__07-13-31.MP4,15/01/2018_07:13:31
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-15__15-26-56.MP4,CEBUS-08-R3__2018-01-15__15-26-56.MP4,15/01/2018_15:26:56
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-15__15-29-58.MP4,CEBUS-08-R3__2018-01-15__15-29-58.MP4,15/01/2018_15:29:58
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-15__15-31-16.MP4,CEBUS-08-R3__2018-01-15__15-31-16.MP4,15/01/2018_15:31:16
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-15__15-32-41.MP4,CEBUS-08-R3__2018-01-15__15-32-41.MP4,15/01/2018_15:32:41
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-15__15-35-07.MP4,CEBUS-08-R3__2018-01-15__15-35-07.MP4,15/01/2018_15:35:07
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-15__15-37-36.MP4,CEBUS-08-R3__2018-01-15__15-37-36.MP4,15/01/2018_15:37:36
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-15__15-40-30.MP4,CEBUS-08-R3__2018-01-15__15-40-30.MP4,15/01/2018_15:40:30
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-15__15-47-26.MP4,CEBUS-08-R3__2018-01-15__15-47-26.MP4,15/01/2018_15:47:26
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-15__15-51-23.MP4,CEBUS-08-R3__2018-01-15__15-51-23.MP4,15/01/2018_15:51:23
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-15__15-52-13.MP4,CEBUS-08-R3__2018-01-15__15-52-13.MP4,15/01/2018_15:52:13
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-15__15-53-22.MP4,CEBUS-08-R3__2018-01-15__15-53-22.MP4,15/01/2018_15:53:22
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-15__15-55-29.MP4,CEBUS-08-R3__2018-01-15__15-55-29.MP4,15/01/2018_15:55:29
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-15__16-04-51.MP4,CEBUS-08-R3__2018-01-15__16-04-51.MP4,15/01/2018_16:04:51
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-15__16-06-23.MP4,CEBUS-08-R3__2018-01-15__16-06-23.MP4,15/01/2018_16:06:23
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-15__16-07-06.MP4,CEBUS-08-R3__2018-01-15__16-07-06.MP4,15/01/2018_16:07:06
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-16__07-09-40.MP4,CEBUS-08-R3__2018-01-16__07-09-40.MP4,16/01/2018_07:09:40
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-17__16-26-04.MP4,CEBUS-08-R3__2018-01-17__16-26-04.MP4,17/01/2018_16:26:04
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-17__16-49-52.MP4,CEBUS-08-R3__2018-01-17__16-49-52.MP4,17/01/2018_16:49:52
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-17__16-51-21.MP4,CEBUS-08-R3__2018-01-17__16-51-21.MP4,17/01/2018_16:51:21
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-17__16-54-58.MP4,CEBUS-08-R3__2018-01-17__16-54-58.MP4,17/01/2018_16:54:58
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-17__17-07-24.MP4,CEBUS-08-R3__2018-01-17__17-07-24.MP4,17/01/2018_17:07:24
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-17__18-13-45.MP4,CEBUS-08-R3__2018-01-17__18-13-45.MP4,17/01/2018_18:13:45
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-18__15-56-41.MP4,CEBUS-08-R3__2018-01-18__15-56-41.MP4,18/01/2018_15:56:41
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-18__16-00-46.MP4,CEBUS-08-R3__2018-01-18__16-00-46.MP4,18/01/2018_16:00:46
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-18__16-06-43.MP4,CEBUS-08-R3__2018-01-18__16-06-43.MP4,18/01/2018_16:06:43
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-18__16-33-28.MP4,CEBUS-08-R3__2018-01-18__16-33-28.MP4,18/01/2018_16:33:28
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-19__17-33-19.MP4,CEBUS-08-R3__2018-01-19__17-33-19.MP4,19/01/2018_17:33:19
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-19__17-34-22.MP4,CEBUS-08-R3__2018-01-19__17-34-22.MP4,19/01/2018_17:34:22
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-19__17-37-48.MP4,CEBUS-08-R3__2018-01-19__17-37-48.MP4,19/01/2018_17:37:48
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-19__17-47-34.MP4,CEBUS-08-R3__2018-01-19__17-47-34.MP4,19/01/2018_17:47:34
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-19__17-49-18.MP4,CEBUS-08-R3__2018-01-19__17-49-18.MP4,19/01/2018_17:49:18
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-20__07-28-11.MP4,CEBUS-08-R3__2018-01-20__07-28-11.MP4,20/01/2018_07:28:11
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-20__18-25-52.MP4,CEBUS-08-R3__2018-01-20__18-25-52.MP4,20/01/2018_18:25:52
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-21__08-50-55.MP4,CEBUS-08-R3__2018-01-21__08-50-55.MP4,21/01/2018_08:50:55
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-21__15-34-37.MP4,CEBUS-08-R3__2018-01-21__15-34-37.MP4,21/01/2018_15:34:37
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-21__15-37-37.MP4,CEBUS-08-R3__2018-01-21__15-37-37.MP4,21/01/2018_15:37:37
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-21__15-39-42.MP4,CEBUS-08-R3__2018-01-21__15-39-42.MP4,21/01/2018_15:39:42
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-21__15-40-22.MP4,CEBUS-08-R3__2018-01-21__15-40-22.MP4,21/01/2018_15:40:22
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-21__15-41-05.MP4,CEBUS-08-R3__2018-01-21__15-41-05.MP4,21/01/2018_15:41:05
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-21__15-42-10.MP4,CEBUS-08-R3__2018-01-21__15-42-10.MP4,21/01/2018_15:42:10
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-21__15-43-02.MP4,CEBUS-08-R3__2018-01-21__15-43-02.MP4,21/01/2018_15:43:02
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-21__15-46-36.MP4,CEBUS-08-R3__2018-01-21__15-46-36.MP4,21/01/2018_15:46:36
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-21__15-53-14.MP4,CEBUS-08-R3__2018-01-21__15-53-14.MP4,21/01/2018_15:53:14
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-22__07-53-43.MP4,CEBUS-08-R3__2018-01-22__07-53-43.MP4,22/01/2018_07:53:43
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-22__07-55-50.MP4,CEBUS-08-R3__2018-01-22__07-55-50.MP4,22/01/2018_07:55:50
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-23__08-23-47.MP4,CEBUS-08-R3__2018-01-23__08-23-47.MP4,23/01/2018_08:23:47
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-23__08-27-39.MP4,CEBUS-08-R3__2018-01-23__08-27-39.MP4,23/01/2018_08:27:39
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-23__08-34-15.MP4,CEBUS-08-R3__2018-01-23__08-34-15.MP4,23/01/2018_08:34:15
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-23__08-37-01.MP4,CEBUS-08-R3__2018-01-23__08-37-01.MP4,23/01/2018_08:37:01
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-23__08-37-45.MP4,CEBUS-08-R3__2018-01-23__08-37-45.MP4,23/01/2018_08:37:45
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-23__08-39-14.MP4,CEBUS-08-R3__2018-01-23__08-39-14.MP4,23/01/2018_08:39:14
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-23__08-49-51.MP4,CEBUS-08-R3__2018-01-23__08-49-51.MP4,23/01/2018_08:49:51
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-23__08-51-28.MP4,CEBUS-08-R3__2018-01-23__08-51-28.MP4,23/01/2018_08:51:28
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-23__08-53-15.MP4,CEBUS-08-R3__2018-01-23__08-53-15.MP4,23/01/2018_08:53:15
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-23__08-55-14.MP4,CEBUS-08-R3__2018-01-23__08-55-14.MP4,23/01/2018_08:55:14
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-23__09-00-33.MP4,CEBUS-08-R3__2018-01-23__09-00-33.MP4,23/01/2018_09:00:33
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-23__09-03-04.MP4,CEBUS-08-R3__2018-01-23__09-03-04.MP4,23/01/2018_09:03:04
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-23__18-17-16.MP4,CEBUS-08-R3__2018-01-23__18-17-16.MP4,23/01/2018_18:17:16
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-24__07-57-13.MP4,CEBUS-08-R3__2018-01-24__07-57-13.MP4,24/01/2018_07:57:13
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-24__07-59-08.MP4,CEBUS-08-R3__2018-01-24__07-59-08.MP4,24/01/2018_07:59:08
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-24__08-06-35.MP4,CEBUS-08-R3__2018-01-24__08-06-35.MP4,24/01/2018_08:06:35
/Volumes/Coiba Image Data/renamed_data/R3/CEBUS-08-R3/CEBUS-08-R3__2018-01-24__08-07-40.MP4,CEBUS-08-R3__2018-01-24__08-07-40.MP4,24/01/2018_08:07:40
