SourceFile,FileName,CreateDate
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-08__14-06-05.MP4,CEBUS-08-R2__2017-08-08__14-06-05.MP4,08/08/2017_14:06:05
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-11__08-00-37.MP4,CEBUS-08-R2__2017-08-11__08-00-37.MP4,11/08/2017_08:00:37
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-11__08-02-08.MP4,CEBUS-08-R2__2017-08-11__08-02-08.MP4,11/08/2017_08:02:08
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-11__16-03-54.MP4,CEBUS-08-R2__2017-08-11__16-03-54.MP4,11/08/2017_16:03:54
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-11__16-05-10.MP4,CEBUS-08-R2__2017-08-11__16-05-10.MP4,11/08/2017_16:05:10
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-11__16-05-47.MP4,CEBUS-08-R2__2017-08-11__16-05-47.MP4,11/08/2017_16:05:47
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-11__16-06-24.MP4,CEBUS-08-R2__2017-08-11__16-06-24.MP4,11/08/2017_16:06:24
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-11__16-37-07.MP4,CEBUS-08-R2__2017-08-11__16-37-07.MP4,11/08/2017_16:37:07
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-11__16-40-05.MP4,CEBUS-08-R2__2017-08-11__16-40-05.MP4,11/08/2017_16:40:05
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-11__16-41-50.MP4,CEBUS-08-R2__2017-08-11__16-41-50.MP4,11/08/2017_16:41:50
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-11__16-42-45.MP4,CEBUS-08-R2__2017-08-11__16-42-45.MP4,11/08/2017_16:42:45
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-11__16-43-21.MP4,CEBUS-08-R2__2017-08-11__16-43-21.MP4,11/08/2017_16:43:21
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-12__14-47-34.MP4,CEBUS-08-R2__2017-08-12__14-47-34.MP4,12/08/2017_14:47:34
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-12__14-50-09.MP4,CEBUS-08-R2__2017-08-12__14-50-09.MP4,12/08/2017_14:50:09
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-14__18-14-01.MP4,CEBUS-08-R2__2017-08-14__18-14-01.MP4,14/08/2017_18:14:01
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-14__18-18-21.MP4,CEBUS-08-R2__2017-08-14__18-18-21.MP4,14/08/2017_18:18:21
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-14__18-19-39.MP4,CEBUS-08-R2__2017-08-14__18-19-39.MP4,14/08/2017_18:19:39
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-14__18-20-21.MP4,CEBUS-08-R2__2017-08-14__18-20-21.MP4,14/08/2017_18:20:21
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-14__18-24-18.MP4,CEBUS-08-R2__2017-08-14__18-24-18.MP4,14/08/2017_18:24:18
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-14__18-25-07.MP4,CEBUS-08-R2__2017-08-14__18-25-07.MP4,14/08/2017_18:25:07
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-14__18-26-01.MP4,CEBUS-08-R2__2017-08-14__18-26-01.MP4,14/08/2017_18:26:01
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-14__18-26-41.MP4,CEBUS-08-R2__2017-08-14__18-26-41.MP4,14/08/2017_18:26:41
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-18__16-39-22.MP4,CEBUS-08-R2__2017-08-18__16-39-22.MP4,18/08/2017_16:39:22
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-18__16-39-59.MP4,CEBUS-08-R2__2017-08-18__16-39-59.MP4,18/08/2017_16:39:59
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-18__16-42-51.MP4,CEBUS-08-R2__2017-08-18__16-42-51.MP4,18/08/2017_16:42:51
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-21__07-24-15.MP4,CEBUS-08-R2__2017-08-21__07-24-15.MP4,21/08/2017_07:24:15
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-22__17-17-27.MP4,CEBUS-08-R2__2017-08-22__17-17-27.MP4,22/08/2017_17:17:27
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-26__17-10-13.MP4,CEBUS-08-R2__2017-08-26__17-10-13.MP4,26/08/2017_17:10:13
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-26__17-38-30.MP4,CEBUS-08-R2__2017-08-26__17-38-30.MP4,26/08/2017_17:38:30
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-26__17-42-34.MP4,CEBUS-08-R2__2017-08-26__17-42-34.MP4,26/08/2017_17:42:34
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-26__17-44-40.MP4,CEBUS-08-R2__2017-08-26__17-44-40.MP4,26/08/2017_17:44:40
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-26__17-49-54.MP4,CEBUS-08-R2__2017-08-26__17-49-54.MP4,26/08/2017_17:49:54
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-26__17-50-34.MP4,CEBUS-08-R2__2017-08-26__17-50-34.MP4,26/08/2017_17:50:34
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-26__17-55-37.MP4,CEBUS-08-R2__2017-08-26__17-55-37.MP4,26/08/2017_17:55:37
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-26__17-57-12.MP4,CEBUS-08-R2__2017-08-26__17-57-12.MP4,26/08/2017_17:57:12
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-26__17-58-59.MP4,CEBUS-08-R2__2017-08-26__17-58-59.MP4,26/08/2017_17:58:59
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-26__18-01-43.MP4,CEBUS-08-R2__2017-08-26__18-01-43.MP4,26/08/2017_18:01:43
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-26__18-06-30.MP4,CEBUS-08-R2__2017-08-26__18-06-30.MP4,26/08/2017_18:06:30
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-26__18-10-28.MP4,CEBUS-08-R2__2017-08-26__18-10-28.MP4,26/08/2017_18:10:28
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-26__18-12-13.MP4,CEBUS-08-R2__2017-08-26__18-12-13.MP4,26/08/2017_18:12:13
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-26__18-13-32.MP4,CEBUS-08-R2__2017-08-26__18-13-32.MP4,26/08/2017_18:13:32
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-08-29__16-51-36.MP4,CEBUS-08-R2__2017-08-29__16-51-36.MP4,29/08/2017_16:51:36
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-03__16-26-34.MP4,CEBUS-08-R2__2017-09-03__16-26-34.MP4,03/09/2017_16:26:34
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-09__16-32-06.MP4,CEBUS-08-R2__2017-09-09__16-32-06.MP4,09/09/2017_16:32:06
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-09__16-33-52.MP4,CEBUS-08-R2__2017-09-09__16-33-52.MP4,09/09/2017_16:33:52
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-09__16-37-10.MP4,CEBUS-08-R2__2017-09-09__16-37-10.MP4,09/09/2017_16:37:10
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-09__16-39-29.MP4,CEBUS-08-R2__2017-09-09__16-39-29.MP4,09/09/2017_16:39:29
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-09__16-41-13.MP4,CEBUS-08-R2__2017-09-09__16-41-13.MP4,09/09/2017_16:41:13
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-22__15-16-30.MP4,CEBUS-08-R2__2017-09-22__15-16-30.MP4,22/09/2017_15:16:30
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-25__15-21-20.MP4,CEBUS-08-R2__2017-09-25__15-21-20.MP4,25/09/2017_15:21:20
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-25__15-24-58.MP4,CEBUS-08-R2__2017-09-25__15-24-58.MP4,25/09/2017_15:24:58
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-25__15-25-59.MP4,CEBUS-08-R2__2017-09-25__15-25-59.MP4,25/09/2017_15:25:59
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-26__11-04-24.MP4,CEBUS-08-R2__2017-09-26__11-04-24.MP4,26/09/2017_11:04:24
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-27__11-33-16.MP4,CEBUS-08-R2__2017-09-27__11-33-16.MP4,27/09/2017_11:33:16
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-27__11-36-07.MP4,CEBUS-08-R2__2017-09-27__11-36-07.MP4,27/09/2017_11:36:07
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-27__17-10-50.MP4,CEBUS-08-R2__2017-09-27__17-10-50.MP4,27/09/2017_17:10:50
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-27__17-13-33.MP4,CEBUS-08-R2__2017-09-27__17-13-33.MP4,27/09/2017_17:13:33
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-27__17-15-29.MP4,CEBUS-08-R2__2017-09-27__17-15-29.MP4,27/09/2017_17:15:29
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-27__17-17-52.MP4,CEBUS-08-R2__2017-09-27__17-17-52.MP4,27/09/2017_17:17:52
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-29__09-46-38.MP4,CEBUS-08-R2__2017-09-29__09-46-38.MP4,29/09/2017_09:46:38
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-09-29__10-13-56.MP4,CEBUS-08-R2__2017-09-29__10-13-56.MP4,29/09/2017_10:13:56
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-01__10-43-39.MP4,CEBUS-08-R2__2017-10-01__10-43-39.MP4,01/10/2017_10:43:39
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-01__10-50-37.MP4,CEBUS-08-R2__2017-10-01__10-50-37.MP4,01/10/2017_10:50:37
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-01__12-10-32.MP4,CEBUS-08-R2__2017-10-01__12-10-32.MP4,01/10/2017_12:10:32
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-01__12-12-34.MP4,CEBUS-08-R2__2017-10-01__12-12-34.MP4,01/10/2017_12:12:34
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-01__17-48-11.MP4,CEBUS-08-R2__2017-10-01__17-48-11.MP4,01/10/2017_17:48:11
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-03__09-51-48.MP4,CEBUS-08-R2__2017-10-03__09-51-48.MP4,03/10/2017_09:51:48
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-03__12-11-19.MP4,CEBUS-08-R2__2017-10-03__12-11-19.MP4,03/10/2017_12:11:19
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-03__12-14-52.MP4,CEBUS-08-R2__2017-10-03__12-14-52.MP4,03/10/2017_12:14:52
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-03__16-55-37.MP4,CEBUS-08-R2__2017-10-03__16-55-37.MP4,03/10/2017_16:55:37
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-07__17-10-12.MP4,CEBUS-08-R2__2017-10-07__17-10-12.MP4,07/10/2017_17:10:12
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-07__17-10-59.MP4,CEBUS-08-R2__2017-10-07__17-10-59.MP4,07/10/2017_17:10:59
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-07__17-20-47.MP4,CEBUS-08-R2__2017-10-07__17-20-47.MP4,07/10/2017_17:20:47
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-08__10-31-24.MP4,CEBUS-08-R2__2017-10-08__10-31-24.MP4,08/10/2017_10:31:24
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-08__13-32-24.MP4,CEBUS-08-R2__2017-10-08__13-32-24.MP4,08/10/2017_13:32:24
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-09__13-21-07.MP4,CEBUS-08-R2__2017-10-09__13-21-07.MP4,09/10/2017_13:21:07
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-09__13-21-44.MP4,CEBUS-08-R2__2017-10-09__13-21-44.MP4,09/10/2017_13:21:44
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-11__15-50-10.MP4,CEBUS-08-R2__2017-10-11__15-50-10.MP4,11/10/2017_15:50:10
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-11__15-51-07.MP4,CEBUS-08-R2__2017-10-11__15-51-07.MP4,11/10/2017_15:51:07
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-11__16-09-36.MP4,CEBUS-08-R2__2017-10-11__16-09-36.MP4,11/10/2017_16:09:36
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-11__16-16-10.MP4,CEBUS-08-R2__2017-10-11__16-16-10.MP4,11/10/2017_16:16:10
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-11__16-17-25.MP4,CEBUS-08-R2__2017-10-11__16-17-25.MP4,11/10/2017_16:17:25
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-11__17-28-02.MP4,CEBUS-08-R2__2017-10-11__17-28-02.MP4,11/10/2017_17:28:02
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-11__17-35-21.MP4,CEBUS-08-R2__2017-10-11__17-35-21.MP4,11/10/2017_17:35:21
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-11__17-41-33.MP4,CEBUS-08-R2__2017-10-11__17-41-33.MP4,11/10/2017_17:41:33
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-12__06-41-06.MP4,CEBUS-08-R2__2017-10-12__06-41-06.MP4,12/10/2017_06:41:06
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-13__16-35-11.MP4,CEBUS-08-R2__2017-10-13__16-35-11.MP4,13/10/2017_16:35:11
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-15__11-41-51.MP4,CEBUS-08-R2__2017-10-15__11-41-51.MP4,15/10/2017_11:41:51
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-16__16-00-02.MP4,CEBUS-08-R2__2017-10-16__16-00-02.MP4,16/10/2017_16:00:02
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-19__09-25-25.MP4,CEBUS-08-R2__2017-10-19__09-25-25.MP4,19/10/2017_09:25:25
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-20__07-38-00.MP4,CEBUS-08-R2__2017-10-20__07-38-00.MP4,20/10/2017_07:38:00
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-20__07-53-31.MP4,CEBUS-08-R2__2017-10-20__07-53-31.MP4,20/10/2017_07:53:31
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-21__15-56-17.MP4,CEBUS-08-R2__2017-10-21__15-56-17.MP4,21/10/2017_15:56:17
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-21__16-43-37.MP4,CEBUS-08-R2__2017-10-21__16-43-37.MP4,21/10/2017_16:43:37
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-21__16-46-47.MP4,CEBUS-08-R2__2017-10-21__16-46-47.MP4,21/10/2017_16:46:47
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-21__16-47-41.MP4,CEBUS-08-R2__2017-10-21__16-47-41.MP4,21/10/2017_16:47:41
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-21__16-49-27.MP4,CEBUS-08-R2__2017-10-21__16-49-27.MP4,21/10/2017_16:49:27
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-21__16-50-03.MP4,CEBUS-08-R2__2017-10-21__16-50-03.MP4,21/10/2017_16:50:03
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-22__06-33-08.MP4,CEBUS-08-R2__2017-10-22__06-33-08.MP4,22/10/2017_06:33:08
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-23__06-38-47.MP4,CEBUS-08-R2__2017-10-23__06-38-47.MP4,23/10/2017_06:38:47
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-25__17-02-30.MP4,CEBUS-08-R2__2017-10-25__17-02-30.MP4,25/10/2017_17:02:30
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-25__17-03-46.MP4,CEBUS-08-R2__2017-10-25__17-03-46.MP4,25/10/2017_17:03:46
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-25__17-08-30.MP4,CEBUS-08-R2__2017-10-25__17-08-30.MP4,25/10/2017_17:08:30
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-26__06-45-11.MP4,CEBUS-08-R2__2017-10-26__06-45-11.MP4,26/10/2017_06:45:11
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-28__07-18-47.MP4,CEBUS-08-R2__2017-10-28__07-18-47.MP4,28/10/2017_07:18:47
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-28__07-22-26.MP4,CEBUS-08-R2__2017-10-28__07-22-26.MP4,28/10/2017_07:22:26
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-28__08-19-15.MP4,CEBUS-08-R2__2017-10-28__08-19-15.MP4,28/10/2017_08:19:15
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-28__08-28-02.MP4,CEBUS-08-R2__2017-10-28__08-28-02.MP4,28/10/2017_08:28:02
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-30__16-20-47.MP4,CEBUS-08-R2__2017-10-30__16-20-47.MP4,30/10/2017_16:20:47
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-10-31__16-30-17.MP4,CEBUS-08-R2__2017-10-31__16-30-17.MP4,31/10/2017_16:30:17
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-11-01__07-45-15.MP4,CEBUS-08-R2__2017-11-01__07-45-15.MP4,01/11/2017_07:45:15
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-11-02__09-10-17.MP4,CEBUS-08-R2__2017-11-02__09-10-17.MP4,02/11/2017_09:10:17
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-11-02__17-30-28.MP4,CEBUS-08-R2__2017-11-02__17-30-28.MP4,02/11/2017_17:30:28
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-11-03__16-51-17.MP4,CEBUS-08-R2__2017-11-03__16-51-17.MP4,03/11/2017_16:51:17
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-11-04__08-15-00.MP4,CEBUS-08-R2__2017-11-04__08-15-00.MP4,04/11/2017_08:15:00
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-11-04__08-17-51.MP4,CEBUS-08-R2__2017-11-04__08-17-51.MP4,04/11/2017_08:17:51
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-11-04__17-22-41.MP4,CEBUS-08-R2__2017-11-04__17-22-41.MP4,04/11/2017_17:22:41
/Volumes/Coiba Image Data/renamed_data/R2/CEBUS-08-R2/CEBUS-08-R2__2017-11-04__17-23-34.MP4,CEBUS-08-R2__2017-11-04__17-23-34.MP4,04/11/2017_17:23:34
