SourceFile,FileName,CreateDate
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-01__12-48-36.MP4,CEBUS-03-R5__2018-08-01__12-48-36.MP4,01/08/2018_12:48:36
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-01__15-42-26.MP4,CEBUS-03-R5__2018-08-01__15-42-26.MP4,01/08/2018_15:42:26
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-01__15-43-17.MP4,CEBUS-03-R5__2018-08-01__15-43-17.MP4,01/08/2018_15:43:17
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-01__15-44-47.MP4,CEBUS-03-R5__2018-08-01__15-44-47.MP4,01/08/2018_15:44:47
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-01__15-45-37.MP4,CEBUS-03-R5__2018-08-01__15-45-37.MP4,01/08/2018_15:45:37
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-01__15-48-58.MP4,CEBUS-03-R5__2018-08-01__15-48-58.MP4,01/08/2018_15:48:58
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-01__15-49-36.MP4,CEBUS-03-R5__2018-08-01__15-49-36.MP4,01/08/2018_15:49:36
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-01__15-50-35.MP4,CEBUS-03-R5__2018-08-01__15-50-35.MP4,01/08/2018_15:50:35
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-01__15-51-17.MP4,CEBUS-03-R5__2018-08-01__15-51-17.MP4,01/08/2018_15:51:17
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-01__15-52-55.MP4,CEBUS-03-R5__2018-08-01__15-52-55.MP4,01/08/2018_15:52:55
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-01__15-53-33.MP4,CEBUS-03-R5__2018-08-01__15-53-33.MP4,01/08/2018_15:53:33
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-01__15-54-11.MP4,CEBUS-03-R5__2018-08-01__15-54-11.MP4,01/08/2018_15:54:11
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-01__15-55-07.MP4,CEBUS-03-R5__2018-08-01__15-55-07.MP4,01/08/2018_15:55:07
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-01__15-55-50.MP4,CEBUS-03-R5__2018-08-01__15-55-50.MP4,01/08/2018_15:55:50
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-01__15-56-28.MP4,CEBUS-03-R5__2018-08-01__15-56-28.MP4,01/08/2018_15:56:28
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-02__07-33-40.MP4,CEBUS-03-R5__2018-08-02__07-33-40.MP4,02/08/2018_07:33:40
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-02__07-35-01.MP4,CEBUS-03-R5__2018-08-02__07-35-01.MP4,02/08/2018_07:35:01
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-02__07-38-05.MP4,CEBUS-03-R5__2018-08-02__07-38-05.MP4,02/08/2018_07:38:05
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-02__10-33-33.MP4,CEBUS-03-R5__2018-08-02__10-33-33.MP4,02/08/2018_10:33:33
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-02__13-51-59.MP4,CEBUS-03-R5__2018-08-02__13-51-59.MP4,02/08/2018_13:51:59
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-02__16-51-05.MP4,CEBUS-03-R5__2018-08-02__16-51-05.MP4,02/08/2018_16:51:05
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-02__16-52-57.MP4,CEBUS-03-R5__2018-08-02__16-52-57.MP4,02/08/2018_16:52:57
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-02__16-53-42.MP4,CEBUS-03-R5__2018-08-02__16-53-42.MP4,02/08/2018_16:53:42
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-02__16-54-22.MP4,CEBUS-03-R5__2018-08-02__16-54-22.MP4,02/08/2018_16:54:22
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-02__17-57-17.MP4,CEBUS-03-R5__2018-08-02__17-57-17.MP4,02/08/2018_17:57:17
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-03__13-49-57.MP4,CEBUS-03-R5__2018-08-03__13-49-57.MP4,03/08/2018_13:49:57
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-03__13-50-53.MP4,CEBUS-03-R5__2018-08-03__13-50-53.MP4,03/08/2018_13:50:53
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-03__13-51-30.MP4,CEBUS-03-R5__2018-08-03__13-51-30.MP4,03/08/2018_13:51:30
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-03__13-52-07.MP4,CEBUS-03-R5__2018-08-03__13-52-07.MP4,03/08/2018_13:52:07
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-03__13-52-50.MP4,CEBUS-03-R5__2018-08-03__13-52-50.MP4,03/08/2018_13:52:50
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__07-24-00.MP4,CEBUS-03-R5__2018-08-04__07-24-00.MP4,04/08/2018_07:24:00
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-13-19.MP4,CEBUS-03-R5__2018-08-04__16-13-19.MP4,04/08/2018_16:13:19
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-15-24.MP4,CEBUS-03-R5__2018-08-04__16-15-24.MP4,04/08/2018_16:15:24
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-17-21.MP4,CEBUS-03-R5__2018-08-04__16-17-21.MP4,04/08/2018_16:17:21
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-18-05.MP4,CEBUS-03-R5__2018-08-04__16-18-05.MP4,04/08/2018_16:18:05
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-18-42.MP4,CEBUS-03-R5__2018-08-04__16-18-42.MP4,04/08/2018_16:18:42
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-19-33.MP4,CEBUS-03-R5__2018-08-04__16-19-33.MP4,04/08/2018_16:19:33
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-20-17.MP4,CEBUS-03-R5__2018-08-04__16-20-17.MP4,04/08/2018_16:20:17
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-21-05.MP4,CEBUS-03-R5__2018-08-04__16-21-05.MP4,04/08/2018_16:21:05
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-21-46.MP4,CEBUS-03-R5__2018-08-04__16-21-46.MP4,04/08/2018_16:21:46
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-23-32.MP4,CEBUS-03-R5__2018-08-04__16-23-32.MP4,04/08/2018_16:23:32
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-24-47.MP4,CEBUS-03-R5__2018-08-04__16-24-47.MP4,04/08/2018_16:24:47
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-25-58.MP4,CEBUS-03-R5__2018-08-04__16-25-58.MP4,04/08/2018_16:25:58
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-28-02.MP4,CEBUS-03-R5__2018-08-04__16-28-02.MP4,04/08/2018_16:28:02
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-29-38.MP4,CEBUS-03-R5__2018-08-04__16-29-38.MP4,04/08/2018_16:29:38
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-31-00.MP4,CEBUS-03-R5__2018-08-04__16-31-00.MP4,04/08/2018_16:31:00
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-31-47.MP4,CEBUS-03-R5__2018-08-04__16-31-47.MP4,04/08/2018_16:31:47
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-33-53.MP4,CEBUS-03-R5__2018-08-04__16-33-53.MP4,04/08/2018_16:33:53
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-34-35.MP4,CEBUS-03-R5__2018-08-04__16-34-35.MP4,04/08/2018_16:34:35
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-04__16-35-58.MP4,CEBUS-03-R5__2018-08-04__16-35-58.MP4,04/08/2018_16:35:58
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__16-59-55.MP4,CEBUS-03-R5__2018-08-05__16-59-55.MP4,05/08/2018_16:59:55
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-03-32.MP4,CEBUS-03-R5__2018-08-05__17-03-32.MP4,05/08/2018_17:03:32
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-04-19.MP4,CEBUS-03-R5__2018-08-05__17-04-19.MP4,05/08/2018_17:04:19
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-07-13.MP4,CEBUS-03-R5__2018-08-05__17-07-13.MP4,05/08/2018_17:07:13
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-07-59.MP4,CEBUS-03-R5__2018-08-05__17-07-59.MP4,05/08/2018_17:07:59
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-08-38.MP4,CEBUS-03-R5__2018-08-05__17-08-38.MP4,05/08/2018_17:08:38
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-09-49.MP4,CEBUS-03-R5__2018-08-05__17-09-49.MP4,05/08/2018_17:09:49
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-11-06.MP4,CEBUS-03-R5__2018-08-05__17-11-06.MP4,05/08/2018_17:11:06
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-13-16.MP4,CEBUS-03-R5__2018-08-05__17-13-16.MP4,05/08/2018_17:13:16
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-14-38.MP4,CEBUS-03-R5__2018-08-05__17-14-38.MP4,05/08/2018_17:14:38
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-21-13.MP4,CEBUS-03-R5__2018-08-05__17-21-13.MP4,05/08/2018_17:21:13
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-21-53.MP4,CEBUS-03-R5__2018-08-05__17-21-53.MP4,05/08/2018_17:21:53
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-22-34.MP4,CEBUS-03-R5__2018-08-05__17-22-34.MP4,05/08/2018_17:22:34
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-25-05.MP4,CEBUS-03-R5__2018-08-05__17-25-05.MP4,05/08/2018_17:25:05
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-37-39.MP4,CEBUS-03-R5__2018-08-05__17-37-39.MP4,05/08/2018_17:37:39
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-38-15.MP4,CEBUS-03-R5__2018-08-05__17-38-15.MP4,05/08/2018_17:38:15
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-39-20.MP4,CEBUS-03-R5__2018-08-05__17-39-20.MP4,05/08/2018_17:39:20
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-48-02.MP4,CEBUS-03-R5__2018-08-05__17-48-02.MP4,05/08/2018_17:48:02
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-48-42.MP4,CEBUS-03-R5__2018-08-05__17-48-42.MP4,05/08/2018_17:48:42
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-51-32.MP4,CEBUS-03-R5__2018-08-05__17-51-32.MP4,05/08/2018_17:51:32
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-52-21.MP4,CEBUS-03-R5__2018-08-05__17-52-21.MP4,05/08/2018_17:52:21
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-57-07.MP4,CEBUS-03-R5__2018-08-05__17-57-07.MP4,05/08/2018_17:57:07
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-57-42.MP4,CEBUS-03-R5__2018-08-05__17-57-42.MP4,05/08/2018_17:57:42
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-58-21.MP4,CEBUS-03-R5__2018-08-05__17-58-21.MP4,05/08/2018_17:58:21
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-59-06.MP4,CEBUS-03-R5__2018-08-05__17-59-06.MP4,05/08/2018_17:59:06
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__17-59-42.MP4,CEBUS-03-R5__2018-08-05__17-59-42.MP4,05/08/2018_17:59:42
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__18-00-53.MP4,CEBUS-03-R5__2018-08-05__18-00-53.MP4,05/08/2018_18:00:53
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__18-01-44.MP4,CEBUS-03-R5__2018-08-05__18-01-44.MP4,05/08/2018_18:01:44
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__18-02-21.MP4,CEBUS-03-R5__2018-08-05__18-02-21.MP4,05/08/2018_18:02:21
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__18-03-01.MP4,CEBUS-03-R5__2018-08-05__18-03-01.MP4,05/08/2018_18:03:01
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__18-04-30.MP4,CEBUS-03-R5__2018-08-05__18-04-30.MP4,05/08/2018_18:04:30
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__18-05-46.MP4,CEBUS-03-R5__2018-08-05__18-05-46.MP4,05/08/2018_18:05:46
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__18-06-39.MP4,CEBUS-03-R5__2018-08-05__18-06-39.MP4,05/08/2018_18:06:39
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__18-07-16.MP4,CEBUS-03-R5__2018-08-05__18-07-16.MP4,05/08/2018_18:07:16
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__18-08-26.MP4,CEBUS-03-R5__2018-08-05__18-08-26.MP4,05/08/2018_18:08:26
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__18-09-03.MP4,CEBUS-03-R5__2018-08-05__18-09-03.MP4,05/08/2018_18:09:03
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-05__18-09-41.MP4,CEBUS-03-R5__2018-08-05__18-09-41.MP4,05/08/2018_18:09:41
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-06__07-42-27.MP4,CEBUS-03-R5__2018-08-06__07-42-27.MP4,06/08/2018_07:42:27
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-06__07-43-30.MP4,CEBUS-03-R5__2018-08-06__07-43-30.MP4,06/08/2018_07:43:30
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-06__07-46-59.MP4,CEBUS-03-R5__2018-08-06__07-46-59.MP4,06/08/2018_07:46:59
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-07__06-59-42.MP4,CEBUS-03-R5__2018-08-07__06-59-42.MP4,07/08/2018_06:59:42
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-07__07-04-28.MP4,CEBUS-03-R5__2018-08-07__07-04-28.MP4,07/08/2018_07:04:28
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-07__10-30-10.MP4,CEBUS-03-R5__2018-08-07__10-30-10.MP4,07/08/2018_10:30:10
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-07__13-19-10.MP4,CEBUS-03-R5__2018-08-07__13-19-10.MP4,07/08/2018_13:19:10
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-07__13-20-22.MP4,CEBUS-03-R5__2018-08-07__13-20-22.MP4,07/08/2018_13:20:22
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-07__13-21-27.MP4,CEBUS-03-R5__2018-08-07__13-21-27.MP4,07/08/2018_13:21:27
/Volumes/Coiba Image Data/renamed_data/R5/CEBUS-03-R5/CEBUS-03-R5__2018-08-07__13-24-46.MP4,CEBUS-03-R5__2018-08-07__13-24-46.MP4,07/08/2018_13:24:46
