"observation_id","scientificName","nameNl","nameEn","amount","individual","observation_notes","behaviours","age","sex","domesticated","observer","sequence_id","sequence_start","originalFilename","isSetupPickup","isBlank","isTimeLapse","isUnknown","deployment_id","startDate","endDate","notes","project","project_name","organisation_name","deployment_tags","location_label","lat","lng","link"
"ff1bd160-8d37-4b22-8058-c1d8ed0a15ac","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,"ID:TOM?","{e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba}",,,"false","Sylvia Garza","988e5054-79a6-426f-be76-73ee530a760a","""2018:05:11 12:11:03""","CEBUS-02-R4__2018-05-11__12-11-03(1).JPG",,,"false",,"639b746f-5533-4202-9d0e-6e21f430818d","2018-03-28 16:19:57","2018-07-25 09:26:16","null","0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,b7fa9d20-e4e1-4fb1-a3c5-11cc96ef94a8}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/988e5054-79a6-426f-be76-73ee530a760a"
"5fbf16ba-79b3-4296-a947-e781467ee8f9","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,,"{e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba,1c195a48-cd0b-4154-b2f9-5ace11249d4b}",,,"false","Sylvia Garza","b723a422-c5c0-48bb-957c-48f5bca93c0b","""2018:05:15 12:12:51""","CEBUS-02-R4__2018-05-15__12-12-51(45).JPG",,,"false",,"639b746f-5533-4202-9d0e-6e21f430818d","2018-03-28 16:19:57","2018-07-25 09:26:16","null","0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,b7fa9d20-e4e1-4fb1-a3c5-11cc96ef94a8}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/b723a422-c5c0-48bb-957c-48f5bca93c0b"
"c6dc632e-f6a4-40c6-a5af-f902f00e4aef","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,,"{e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba,20e02188-4c9c-4d5e-b7ae-7d82a1cf7e4c}",,"male","false","Meredith Carlson","42d3d368-1a1b-41b6-bd92-54a36f937b34","""2018:04:07 17:27:50""","CEBUS-02-R4__2018-04-07__17-27-50(27).JPG",,,"false",,"ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","2018-03-28 16:19:57","2018-07-25 09:26:16","null","0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,d3eefa8b-df9b-44ee-b393-12eab8b1fa5f}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/42d3d368-1a1b-41b6-bd92-54a36f937b34"
"e06290fc-1048-4088-8850-4bbc77b396ff","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,,"{e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba,1c195a48-cd0b-4154-b2f9-5ace11249d4b}","unknown","male","false","Meredith Carlson","a3c5f406-c800-494f-bd25-923085ae3141","""2018:04:07 17:28:38""","CEBUS-02-R4__2018-04-07__17-28-38(4).JPG",,,"false",,"ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","2018-03-28 16:19:57","2018-07-25 09:26:16","null","0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,d3eefa8b-df9b-44ee-b393-12eab8b1fa5f}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/a3c5f406-c800-494f-bd25-923085ae3141"
"0127d1ab-ba93-4630-bfd8-c098ad8a0bc1","Cebus imitator",,"Panamanian White-faced Capuchin","1.0","2eab2f0e-08b7-4e2e-9716-b6fff8c027a5","Possible aggression toward sub-adult?","{e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba,20e02188-4c9c-4d5e-b7ae-7d82a1cf7e4c}","adult","male","false","Meredith Carlson","24605524-b424-4e0f-96da-c1efd1b96730","""2018:04:12 11:52:03""","CEBUS-02-R4__2018-04-12__11-52-03(7).JPG",,,"false",,"ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","2018-03-28 16:19:57","2018-07-25 09:26:16","null","0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,d3eefa8b-df9b-44ee-b393-12eab8b1fa5f}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/24605524-b424-4e0f-96da-c1efd1b96730"
"28fbe075-e44d-41a4-810c-b21a55aac130","Cebus imitator",,"Panamanian White-faced Capuchin","1.0","db68538d-ff60-433a-bf94-e9a886a6d23c",,"{e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba}","subadult","male","false","Brendan Barrett","a6308cf1-f506-4cf2-a308-18d8655b07a7","""2018:05:21 10:10:29""","CEBUS-02-R4__2018-05-21__10-10-29(1).JPG",,,"false",,"a9065953-7466-40d6-93a1-8128514d1c3a","2018-03-28 16:19:57","2018-07-25 09:26:16",,"0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,539d3c0d-362f-4ca6-adf7-c0c05314cbba}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/a6308cf1-f506-4cf2-a308-18d8655b07a7"
"a9b47fd6-dbec-4191-87cb-4178eac921a6","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,,"{20e02188-4c9c-4d5e-b7ae-7d82a1cf7e4c,e4a7c1f3-fc69-460b-9658-dbe65b3cf9c9,e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba}","infant",,"false","Sylvia Garza","278338ad-e721-48f0-b207-f37ac014548b","""2018:05:23 11:34:10""","CEBUS-02-R4__2018-05-23__11-34-10(1).JPG",,,"false",,"639b746f-5533-4202-9d0e-6e21f430818d","2018-03-28 16:19:57","2018-07-25 09:26:16","null","0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,b7fa9d20-e4e1-4fb1-a3c5-11cc96ef94a8}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/278338ad-e721-48f0-b207-f37ac014548b"
"66ef4ff9-26e6-429d-8719-b56540c9447d","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,,"{20e02188-4c9c-4d5e-b7ae-7d82a1cf7e4c,e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba}",,"male","false","Meredith Carlson","3a9ce2ac-e7d8-40c1-8740-087e37f9fc17","""2018:04:20 14:24:14""","CEBUS-02-R4__2018-04-20__14-24-14(20).JPG",,,"false",,"ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","2018-03-28 16:19:57","2018-07-25 09:26:16","null","0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,d3eefa8b-df9b-44ee-b393-12eab8b1fa5f}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/3a9ce2ac-e7d8-40c1-8740-087e37f9fc17"
"38cc4b0d-b8fe-4aa5-8af7-eb39df529512","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,,"{20e02188-4c9c-4d5e-b7ae-7d82a1cf7e4c,e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba}","unknown","male","false","Meredith Carlson","3e20ee5c-6c0d-466c-b3e9-4b879d14490e","""2018:04:21 11:41:31""","CEBUS-02-R4__2018-04-21__11-41-31(14).JPG",,,"false",,"ed1d7fc3-172c-4aa0-8397-e3283b2cc9db","2018-03-28 16:19:57","2018-07-25 09:26:16","null","0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,d3eefa8b-df9b-44ee-b393-12eab8b1fa5f}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/3e20ee5c-6c0d-466c-b3e9-4b879d14490e"
"664b11fe-4abe-4409-a2fc-fd08527340e7","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,,"{afcd2d1f-f739-4cd3-a17e-359aac477df9}",,,"false","Sylvia Garza","324867ce-c9e5-4c50-9f36-0ebd0838bfbc","""2018:05:24 12:28:53""","CEBUS-02-R4__2018-05-24__12-28-53(54).JPG",,,"false",,"639b746f-5533-4202-9d0e-6e21f430818d","2018-03-28 16:19:57","2018-07-25 09:26:16","null","0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,b7fa9d20-e4e1-4fb1-a3c5-11cc96ef94a8}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/324867ce-c9e5-4c50-9f36-0ebd0838bfbc"
"8d9ac21c-bb05-40e0-808e-97fd995cc271","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,,"{e70b7d5e-fae0-4b8c-8710-a3261e93ec07,e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba}",,,"false","Zoë Goldsborough","05a0fc6b-bb92-40e8-bd4f-7fa53c6a7f77","""2018:04:24 09:52:46""","CEBUS-02-R4__2018-04-24__09-52-46(23).JPG",,,"false",,"16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","2018-03-28 16:19:57","2018-07-25 09:26:16",,"0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,ed8f366a-2722-4140-8cd9-15bb4650cadf}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/05a0fc6b-bb92-40e8-bd4f-7fa53c6a7f77"
"7a0aa1ca-444b-4f66-a10e-fffea7345f51","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,,"{3e64a607-ad85-4c16-9916-febacf523da9,20e02188-4c9c-4d5e-b7ae-7d82a1cf7e4c}","adult","male","false","Zoë Goldsborough","239b984e-1668-454d-9c00-3a5c886e3b70","""2018:04:24 09:57:12""","CEBUS-02-R4__2018-04-24__09-57-12(13).JPG",,,"false",,"16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","2018-03-28 16:19:57","2018-07-25 09:26:16",,"0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,ed8f366a-2722-4140-8cd9-15bb4650cadf}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/239b984e-1668-454d-9c00-3a5c886e3b70"
"7050ca47-7e62-4ba9-83a9-fe1f196d4f36","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,,"{afcd2d1f-f739-4cd3-a17e-359aac477df9}",,,"false","Sylvia Garza","490ccf05-f29d-466a-9f27-3f24207c6a1a","""2018:05:26 12:05:20""","CEBUS-02-R4__2018-05-26__12-05-20(1).JPG",,,"false",,"639b746f-5533-4202-9d0e-6e21f430818d","2018-03-28 16:19:57","2018-07-25 09:26:16","null","0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,b7fa9d20-e4e1-4fb1-a3c5-11cc96ef94a8}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/490ccf05-f29d-466a-9f27-3f24207c6a1a"
"cbe46705-2707-4f69-9708-0006e7c690f7","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,,"{afcd2d1f-f739-4cd3-a17e-359aac477df9}",,,"false","Sylvia Garza","490ccf05-f29d-466a-9f27-3f24207c6a1a","""2018:05:26 12:05:20""","CEBUS-02-R4__2018-05-26__12-05-20(1).JPG",,,"false",,"639b746f-5533-4202-9d0e-6e21f430818d","2018-03-28 16:19:57","2018-07-25 09:26:16","null","0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,b7fa9d20-e4e1-4fb1-a3c5-11cc96ef94a8}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/490ccf05-f29d-466a-9f27-3f24207c6a1a"
"0841e1fc-9483-4d9d-a458-1bf626575b81","Cebus imitator",,"Panamanian White-faced Capuchin","1.0","2eab2f0e-08b7-4e2e-9716-b6fff8c027a5",,"{e70b7d5e-fae0-4b8c-8710-a3261e93ec07,e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba}","adult","male","false","Sylvia Garza","88f8af16-3c6f-4c7d-90a8-6f68d88b484d","""2018:05:26 12:15:30""","CEBUS-02-R4__2018-05-26__12-15-30(1).JPG",,,"false",,"639b746f-5533-4202-9d0e-6e21f430818d","2018-03-28 16:19:57","2018-07-25 09:26:16","null","0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,b7fa9d20-e4e1-4fb1-a3c5-11cc96ef94a8}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/88f8af16-3c6f-4c7d-90a8-6f68d88b484d"
"84333351-9034-4d9a-9ccc-17c48cf3b72f","Cebus imitator",,"Panamanian White-faced Capuchin","1.0","2eab2f0e-08b7-4e2e-9716-b6fff8c027a5","leaf basket?","{20e02188-4c9c-4d5e-b7ae-7d82a1cf7e4c,e4a7c1f3-fc69-460b-9658-dbe65b3cf9c9,3e64a607-ad85-4c16-9916-febacf523da9}","adult","male","false","Zoë Goldsborough","fd85a7f1-efa1-4b23-8946-ea24cdc2dc7c","""2018:04:25 11:11:34""","CEBUS-02-R4__2018-04-25__11-11-34(34).JPG","false","false","false","false","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","2018-03-28 16:19:57","2018-07-25 09:26:16",,"0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,ed8f366a-2722-4140-8cd9-15bb4650cadf}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/fd85a7f1-efa1-4b23-8946-ea24cdc2dc7c"
"8dbb337f-235e-4846-9b16-432a1d048cf6","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,"SEX ?= FEMALE","{1c195a48-cd0b-4154-b2f9-5ace11249d4b}","infant",,"false","Zoë Goldsborough","fd85a7f1-efa1-4b23-8946-ea24cdc2dc7c","""2018:04:25 11:11:57""","CEBUS-02-R4__2018-04-25__11-11-57(60).JPG","false","false","false","false","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","2018-03-28 16:19:57","2018-07-25 09:26:16",,"0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,ed8f366a-2722-4140-8cd9-15bb4650cadf}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/fd85a7f1-efa1-4b23-8946-ea24cdc2dc7c"
"7c97b7d0-7157-41f0-8fe5-b790b79d9b45","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,"same as juvenile?","{e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba}",,,"false","Zoë Goldsborough","fd85a7f1-efa1-4b23-8946-ea24cdc2dc7c","""2018:04:25 11:12:22""","CEBUS-02-R4__2018-04-25__11-12-22(13).JPG","false","false","false","false","16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","2018-03-28 16:19:57","2018-07-25 09:26:16",,"0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,ed8f366a-2722-4140-8cd9-15bb4650cadf}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/fd85a7f1-efa1-4b23-8946-ea24cdc2dc7c"
"99ecc1f9-77e6-440a-bd4f-945527ed97aa","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,,"{e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba}","adult","male","false","Zoë Goldsborough","916fb65d-3e40-4a67-9a62-4d2419c961b5","""2018:04:27 09:40:19""","CEBUS-02-R4__2018-04-27__09-40-19(1).JPG",,,"false",,"16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","2018-03-28 16:19:57","2018-07-25 09:26:16",,"0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,ed8f366a-2722-4140-8cd9-15bb4650cadf}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/916fb65d-3e40-4a67-9a62-4d2419c961b5"
"671e570f-1fa8-4757-a694-1a3f48e5efbb","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,,"{dba9077d-34e3-4af2-acc6-1527fde197b1}",,,"false","Zoë Goldsborough","916fb65d-3e40-4a67-9a62-4d2419c961b5","""2018:04:27 09:43:51""","CEBUS-02-R4__2018-04-27__09-43-51(32).JPG",,,"false",,"16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","2018-03-28 16:19:57","2018-07-25 09:26:16",,"0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,ed8f366a-2722-4140-8cd9-15bb4650cadf}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/916fb65d-3e40-4a67-9a62-4d2419c961b5"
"41f147e4-2f8a-4fba-8824-8d0312b6f48d","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,,"{dba9077d-34e3-4af2-acc6-1527fde197b1}",,,"false","Zoë Goldsborough","0c8faed8-e9e1-4216-8804-02e9fee2224e","""2018:04:27 09:49:00""","CEBUS-02-R4__2018-04-27__09-49-00(1).JPG",,,"false",,"16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","2018-03-28 16:19:57","2018-07-25 09:26:16",,"0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,ed8f366a-2722-4140-8cd9-15bb4650cadf}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/0c8faed8-e9e1-4216-8804-02e9fee2224e"
"ac96ebcb-b341-4bd7-a723-4ad05463ce3f","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,,"{dba9077d-34e3-4af2-acc6-1527fde197b1}",,,"false","Zoë Goldsborough","b723c03c-7d9b-4cd9-99c6-31a3cf356c89","""2018:04:27 09:51:32""","CEBUS-02-R4__2018-04-27__09-51-32(24).JPG",,,"false",,"16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","2018-03-28 16:19:57","2018-07-25 09:26:16",,"0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,ed8f366a-2722-4140-8cd9-15bb4650cadf}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/b723c03c-7d9b-4cd9-99c6-31a3cf356c89"
"e8323a46-27a2-41bf-af60-eb8ba8bc4717","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,,"{e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba}","adult","male","false","Zoë Goldsborough","392d0b20-aa3f-460a-b744-b7779029f77f","""2018:04:27 10:07:06""","CEBUS-02-R4__2018-04-27__10-07-06(1).JPG",,,"false",,"16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","2018-03-28 16:19:57","2018-07-25 09:26:16",,"0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,ed8f366a-2722-4140-8cd9-15bb4650cadf}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/392d0b20-aa3f-460a-b744-b7779029f77f"
"14eea512-04aa-4b1c-b2f1-e17892ada19e","Cebus imitator",,"Panamanian White-faced Capuchin","1.0","2eab2f0e-08b7-4e2e-9716-b6fff8c027a5","Tool over head?","{e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba}","adult","male","false","Sylvia Garza","9f608e3e-2604-46c9-8558-0401f0131d74","""2018:05:26 12:22:23""","CEBUS-02-R4__2018-05-26__12-22-23(9).JPG",,,"false",,"639b746f-5533-4202-9d0e-6e21f430818d","2018-03-28 16:19:57","2018-07-25 09:26:16","null","0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,b7fa9d20-e4e1-4fb1-a3c5-11cc96ef94a8}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/9f608e3e-2604-46c9-8558-0401f0131d74"
"a494b2c5-ff07-450d-b741-77538143ff64","Cebus imitator",,"Panamanian White-faced Capuchin","1.0","66437816-fdf4-4fde-9dbd-8591bfe8cb1c",,"{e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba,20e02188-4c9c-4d5e-b7ae-7d82a1cf7e4c}","infant","male","false","Zoë Goldsborough","9792fd8d-525e-4489-9f5a-8c5acc8a8149","""2018:04:27 16:54:12""","CEBUS-02-R4__2018-04-27__16-54-12(1).JPG",,,"false",,"16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","2018-03-28 16:19:57","2018-07-25 09:26:16",,"0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,ed8f366a-2722-4140-8cd9-15bb4650cadf}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/9792fd8d-525e-4489-9f5a-8c5acc8a8149"
"8fd51654-a2d0-4104-a3a8-a89ae716f06e","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,,"{afcd2d1f-f739-4cd3-a17e-359aac477df9}",,,"false","Zoë Goldsborough","9792fd8d-525e-4489-9f5a-8c5acc8a8149","""2018:04:27 16:54:12""","CEBUS-02-R4__2018-04-27__16-54-12(1).JPG",,,"false",,"16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","2018-03-28 16:19:57","2018-07-25 09:26:16",,"0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,ed8f366a-2722-4140-8cd9-15bb4650cadf}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/9792fd8d-525e-4489-9f5a-8c5acc8a8149"
"446c90c3-1c70-4dba-ae5e-5cb7d5e97cce","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,"SEX_ID","{e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba}",,"male","false","Sylvia Garza","30192841-7850-4c26-af5a-bb7bd5394a76","""2018:05:27 17:19:45""","CEBUS-02-R4__2018-05-27__17-19-45(1).JPG",,,"false",,"639b746f-5533-4202-9d0e-6e21f430818d","2018-03-28 16:19:57","2018-07-25 09:26:16","null","0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,b7fa9d20-e4e1-4fb1-a3c5-11cc96ef94a8}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/30192841-7850-4c26-af5a-bb7bd5394a76"
"1d17cc61-4fd9-4fda-b9bd-89fcb92fb5df","Cebus imitator",,"Panamanian White-faced Capuchin","1.0",,"ID ?= TOM or ABE","{e3de4e1c-a9fd-4ee7-a7f9-8c5a59eceaba}","adult","male","false","Zoë Goldsborough","ec5d3fb6-1dd3-4e75-b42b-60c81359ced9","""2018:05:01 13:13:19""","CEBUS-02-R4__2018-05-01__13-13-19(1).JPG",,,"false",,"16fb6a5b-b7c9-4c0e-b42d-48786b4245a7","2018-03-28 16:19:57","2018-07-25 09:26:16",,"0e0508af-d3dc-4be6-9806-dbdba5ec3368","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","{5494a0f3-f9f4-4252-b415-39dab599b7f8,ed8f366a-2722-4140-8cd9-15bb4650cadf}","CEBUS-02","7.27083","-81.82112","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/ec5d3fb6-1dd3-4e75-b42b-60c81359ced9"
