Observation id,Observation date,Description,Observation type,Source,Total duration,Media duration (s),FPS (frame/s),Coder ID,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
CEBUS-02-R12__2022-07-18__14-59-35,2023-04-05 16:13:21,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,18.886,60.890,29.970,ZG,TOM,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,0.000,0.000,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-18__14-59-35,2023-04-05 16:13:21,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,18.886,60.890,29.970,ZG,TOM,0.0,hammerstone,Sequence info,inhand,None,e_onanvil,,POINT,0.234,0.234,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,NA,NA,,,WIL,
CEBUS-02-R12__2022-07-18__14-59-35,2023-04-05 16:13:21,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,18.886,60.890,29.970,ZG,TOM,0.0,pound,Behavior,stand,tailsupport,None,,POINT,2.536,2.536,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-18__14-59-35,2023-04-05 16:13:21,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,18.886,60.890,29.970,ZG,TOM,0.0,pound,Behavior,stand,tailsupport,None,,POINT,4.171,4.171,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-18__14-59-35,2023-04-05 16:13:21,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,18.886,60.890,29.970,ZG,TOM,0.0,pound,Behavior,stand,tailsupport,None,,POINT,4.905,4.905,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-18__14-59-35,2023-04-05 16:13:21,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,18.886,60.890,29.970,ZG,TOM,0.0,seqend,Sequence info,opened,None,None,None,POINT,8.008,8.008,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-18__14-59-35,2023-04-05 16:13:21,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,18.886,60.890,29.970,ZG,TOM,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,15.916,15.916,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-18__14-59-35,2023-04-05 16:13:21,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,18.886,60.890,29.970,ZG,TOM,0.0,hammerstone,Sequence info,onanvil,None,e_onanvil,,POINT,15.983,15.983,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,NA,NA,,,WIL,
CEBUS-02-R12__2022-07-18__14-59-35,2023-04-05 16:13:21,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,18.886,60.890,29.970,ZG,TOM,0.0,pound,Behavior,stand,tailsupport,None,,POINT,16.350,16.350,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-18__14-59-35,2023-04-05 16:13:21,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,18.886,60.890,29.970,ZG,TOM,0.0,pound,Behavior,stand,tailsupport,None,,POINT,17.217,17.217,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-18__14-59-35,2023-04-05 16:13:21,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,18.886,60.890,29.970,ZG,TOM,0.0,seqend,Sequence info,abandoned,None,None,None,POINT,18.886,18.886,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-18__14-59-35.MP4,NA,NA,,,opened but uneaten,
CEBUS-02-R12__2022-07-19__12-38-08,2023-04-05 16:22:27,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-19__12-38-08.MP4,7.674,60.890,29.970,ZG,TOM,0.0,seqstart,Sequence info,almendragreen,,,,POINT,3.437,3.437,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-19__12-38-08.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-19__12-38-08,2023-04-05 16:22:27,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-19__12-38-08.MP4,7.674,60.890,29.970,ZG,TOM,0.0,hammerstone,Sequence info,onanvil,None,e_onanvil,,POINT,3.637,3.637,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-19__12-38-08.MP4,NA,NA,,,FRE,
CEBUS-02-R12__2022-07-19__12-38-08,2023-04-05 16:22:27,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-19__12-38-08.MP4,7.674,60.890,29.970,ZG,TOM,0.0,pound,Behavior,stand,None,None,,POINT,7.741,7.741,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-19__12-38-08.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-19__12-38-08,2023-04-05 16:22:27,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-19__12-38-08.MP4,7.674,60.890,29.970,ZG,TOM,0.0,pound,Behavior,stand,"1foot,tailsupport",None,,POINT,9.076,9.076,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-19__12-38-08.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-19__12-38-08,2023-04-05 16:22:27,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-19__12-38-08.MP4,7.674,60.890,29.970,ZG,TOM,0.0,seqend,Sequence info,abandoned,None,None,None,POINT,11.111,11.111,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-19__12-38-08.MP4,NA,NA,,,opened but uneaten after a single taste,
CEBUS-02-R12__2022-07-21__11-29-27,2023-04-05 16:27:19,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,39.039,60.890,29.970,ZG,BAL,0.0,seqstart,Sequence info,almendragreen,,,,POINT,3.737,3.737,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-29-27,2023-04-05 16:27:19,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,39.039,60.890,29.970,ZG,BAL,0.0,hammerstone,Sequence info,onanvil,None,e_onanvil,,POINT,3.744,3.744,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,NA,NA,,,FRE,
CEBUS-02-R12__2022-07-21__11-29-27,2023-04-05 16:27:19,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,39.039,60.890,29.970,ZG,BAL,0.0,pound,Behavior,stand,None,None,,POINT,4.671,4.671,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-29-27,2023-04-05 16:27:19,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,39.039,60.890,29.970,ZG,BAL,0.0,misstrike,Behavior,itemflies,,,,POINT,4.705,4.705,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-29-27,2023-04-05 16:27:19,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,39.039,60.890,29.970,ZG,BAL,0.0,seqend,Sequence info,abandoned,noscrounging,nodisplacement,noattention,POINT,15.148,15.148,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-29-27,2023-04-05 16:27:19,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,39.039,60.890,29.970,ZG,BAL,0.0,seqstart,Sequence info,almendragreen,,,,POINT,15.582,15.582,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-29-27,2023-04-05 16:27:19,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,39.039,60.890,29.970,ZG,BAL,0.0,hammerstone,Sequence info,inhand,None,e_onanvil,,POINT,15.749,15.749,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,NA,NA,,,FRE,
CEBUS-02-R12__2022-07-21__11-29-27,2023-04-05 16:27:19,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,39.039,60.890,29.970,ZG,BAL,0.0,pound,Behavior,stand,None,None,,POINT,15.983,15.983,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-29-27,2023-04-05 16:27:19,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,39.039,60.890,29.970,ZG,BAL,0.0,reposit,Behavior,item,,,,POINT,23.090,23.090,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-29-27,2023-04-05 16:27:19,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,39.039,60.890,29.970,ZG,BAL,0.0,pound,Behavior,jump,None,None,,POINT,23.423,23.423,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-29-27,2023-04-05 16:27:19,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,39.039,60.890,29.970,ZG,BAL,0.0,reposit,Behavior,item,,,,POINT,28.362,28.362,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-29-27,2023-04-05 16:27:19,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,39.039,60.890,29.970,ZG,BAL,0.0,pound,Behavior,stand,None,None,,POINT,34.368,34.368,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-29-27,2023-04-05 16:27:19,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,39.039,60.890,29.970,ZG,BAL,0.0,seqend,Sequence info,abandoned,noscrounging,nodisplacement,noattention,POINT,42.776,42.776,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-29-27.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-30-53,2023-04-05 16:33:17,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,20.453,60.890,29.970,ZG,PEA,0.0,seqstart,Sequence info,almendragreen,,,,POINT,1.969,1.969,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-30-53,2023-04-05 16:33:17,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,20.453,60.890,29.970,ZG,PEA,0.0,hammerstone,Sequence info,inhand,None,e_onanvil,,POINT,3.003,3.003,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,NA,NA,,,PEB,
CEBUS-02-R12__2022-07-21__11-30-53,2023-04-05 16:33:17,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,20.453,60.890,29.970,ZG,PEA,0.0,pound,Behavior,stand,"1hand,tailsupport",None,,POINT,3.537,3.537,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-30-53,2023-04-05 16:33:17,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,20.453,60.890,29.970,ZG,PEA,0.0,misstrike,Behavior,itemflies,,,,POINT,4.771,4.771,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-30-53,2023-04-05 16:33:17,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,20.453,60.890,29.970,ZG,PEA,0.0,reposit,Behavior,item,,,,POINT,6.907,6.907,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-30-53,2023-04-05 16:33:17,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,20.453,60.890,29.970,ZG,PEA,0.0,pound,Behavior,stand,"1hand,tailsupport",None,,POINT,7.541,7.541,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-30-53,2023-04-05 16:33:17,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,20.453,60.890,29.970,ZG,PEA,0.0,misstrike,Behavior,itemflies,,,,POINT,7.908,7.908,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-30-53,2023-04-05 16:33:17,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,20.453,60.890,29.970,ZG,PEA,0.0,anvilswitch,Behavior,stone,,,,POINT,10.110,10.110,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-30-53,2023-04-05 16:33:17,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,20.453,60.890,29.970,ZG,PEA,0.0,pound,Behavior,stand,tailsupport,None,,POINT,11.078,11.078,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-30-53,2023-04-05 16:33:17,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,20.453,60.890,29.970,ZG,PEA,0.0,pound,Behavior,crouch,1hand,None,,POINT,14.882,14.882,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-30-53,2023-04-05 16:33:17,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,20.453,60.890,29.970,ZG,PEA,0.0,misstrike,Behavior,hammerlost,,,,POINT,16.116,16.116,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-21__11-30-53,2023-04-05 16:33:17,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,20.453,60.890,29.970,ZG,PEA,0.0,seqend,Sequence info,relocated,noscrounging,nodisplacement,noattention,POINT,22.422,22.422,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-21__11-30-53.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-23__13-49-58,2023-04-05 16:41:47,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-49-58.MP4,7.741,60.860,29.970,ZG,SPT,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,39.006,39.006,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-49-58.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-23__13-49-58,2023-04-05 16:41:47,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-49-58.MP4,7.741,60.860,29.970,ZG,SPT,0.0,hammerstone,Sequence info,onanvil,None,e_onanvil,,POINT,39.106,39.106,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-49-58.MP4,NA,NA,,,FRE,
CEBUS-02-R12__2022-07-23__13-49-58,2023-04-05 16:41:47,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-49-58.MP4,7.741,60.860,29.970,ZG,SPT,0.0,pound,Behavior,stand,None,None,,POINT,39.907,39.907,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-49-58.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-23__13-49-58,2023-04-05 16:41:47,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-49-58.MP4,7.741,60.860,29.970,ZG,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,41.375,41.375,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-49-58.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-23__13-49-58,2023-04-05 16:41:47,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-49-58.MP4,7.741,60.860,29.970,ZG,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,42.976,42.976,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-49-58.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-23__13-49-58,2023-04-05 16:41:47,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-49-58.MP4,7.741,60.860,29.970,ZG,SPT,0.0,seqend,Sequence info,opened,noscrounging,nodisplacement,noattention,POINT,46.747,46.747,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-49-58.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-23__13-52-54,2023-04-05 16:44:04,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-52-54.MP4,60.394,60.890,29.970,ZG,JOE,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,0.000,0.000,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-52-54.MP4,NA,NA,,,practice? just hitting the anvil not even trying to hit the item,
CEBUS-02-R12__2022-07-23__13-52-54,2023-04-05 16:44:04,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-52-54.MP4,60.394,60.890,29.970,ZG,JOE,0.0,hammerstone,Sequence info,inhand,None,e_onanvil,,POINT,0.100,0.100,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-52-54.MP4,NA,NA,,,PEB,
CEBUS-02-R12__2022-07-23__13-52-54,2023-04-05 16:44:04,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-52-54.MP4,60.394,60.890,29.970,ZG,JOE,0.0,misstrike,Behavior,None,,,,POINT,0.299,0.299,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-52-54.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-23__13-52-54,2023-04-05 16:44:04,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-52-54.MP4,60.394,60.890,29.970,ZG,JOE,0.0,misstrike,Behavior,None,,,,POINT,25.926,25.926,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-52-54.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-23__13-52-54,2023-04-05 16:44:04,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-52-54.MP4,60.394,60.890,29.970,ZG,JOE,0.0,reposit,Behavior,hammer,,,,POINT,28.028,28.028,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-52-54.MP4,NA,NA,,,,
CEBUS-02-R12__2022-07-23__13-52-54,2023-04-05 16:44:04,,Media file,player #1://10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-52-54.MP4,60.394,60.890,29.970,ZG,JOE,0.0,misstrike,Behavior,None,,,,POINT,28.695,28.695,NA,//10.126.19.90/EAS_shared/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-07-23__13-52-54.MP4,NA,NA,,,,
